EPIC,Gaia,2MASS,RAdeg,DEdeg,Prot,C5Prot,C5Power,C5SProt,C5SPower,C5Clean,C5Q,C5Rvar,C5thresh,C5SNR,C16Prot,C16Power,C16SProt,C16SPower,C16Clean,C16Q,C16Rvar,C16thresh,C16SNR,C18Prot,C18Power,C18SProt,C18SPower,C18Clean,C18Q,C18Rvar,C18thresh,C18SNR,QFClean,Multi,Neigh,Harm,LCEvol,Previous,Bin,EPIC_t4,2MASS_t4,RAdeg_t4,DEdeg_t4,pmRA,pmDE,e_pmRA,e_pmDE,plx,e_plx,D,e_D,epsi,sepsi,RUWE,Bp-Rp,Gmag,Ksmag,RVel,e_RVel,Flag,dPM,dCMD-B-R,dCMD-grp,dRV,Multi_t4,AstBin,PhoBin,LitBin,WideBin,Binary,Tail,k2data,Teff,Mass,SpType,Prot_t4,QFClean_t4,Previous_t4,LCEvol_t4,dr3_source_id,source_id,dr2_source_id,angular_distance,magnitude_difference,proper_motion_propagation,abs_magnitude_difference,dr2_bp_rp,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,flag_bad_gaiamatch,Teff_Curtis20,nbhr_count,flag_nbhr_count,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period
211861001,Gaia EDR3 659436153207801344,2MASS J08393752+1810134,129.90634,18.17039,9.54,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.54,0.71,33.35,0.02,1.0,0.0,0.005,0.008,458.0,nan,nan,nan,nan,nan,nan,0.012,nan,nan,1,0,0,0,0,9.22,0,211861001,2MASS J08393752+1810134,129.90634,18.17039,-35.291,-11.11,0.014,0.01,5.353,0.014,186.82,0.49,0.041,2.105,0.893,1.05,12.04,10.24,36.14,0.94,0,1.89,-0.029,-0.001,1.14,0,0,0,0,0,0,0,1,5136,0.8,K1.5,9.54,1,9.22,0,659436153207801344,6.594361532078013e+17,6.594361532078013e+17,0.22680004,-0.008360863,True,0.008360863,1.0709887,129.906145677812,18.17034565953413,5.352637917039327,0.014111234,379.3175,-35.29072549662506,-11.110285950173466,0.89339125,2418.2815,12.043598,695.30035,210925.03387361788,1039.8397,1.2165565,0,0,0,0,1.0518522,0.4458294,0.60602283,36.69791,0.59609276,1,32.927517,6.062746,11.558562,207.495591686423,31.783213477197673,127.55665608934989,-0.21811056522665076,0,5130.329,5116.5303,5139.4966,0.067,0.0538,0.0283,False,5099.518,0,False,5.686437506153958,False,False,False,False,True
211942823,Gaia EDR3 661264439184662016,2MASS J08394575+1922011,129.94064,19.36699,5.87,5.78,0.4,2.96,0.1,1.0,0.0,0.007,0.008,912.0,5.87,0.55,2.93,0.06,1.0,0.0,0.005,0.008,928.0,5.94,0.65,2.98,0.17,1.0,0.0,0.018,0.012,909.0,1,0,0,0,1,5.9,0,211942823,2MASS J08394575+1922011,129.94064,19.36699,-35.835,-12.856,0.021,0.012,5.463,0.021,183.05,0.72,0.058,4.063,0.825,0.74,10.52,9.26,33.16,0.69,0,0.08,0.048,-0.001,1.84,0,0,0,0,0,0,0,1,6030,1.1,F9,5.87,1,5.9,1,661264439184662016,6.61264439184662e+17,6.61264439184662e+17,0.1687511,0.0011386871,True,0.0011386871,0.7500143,129.9404517431362,19.366927610556758,5.462930768618199,0.021412697,255.12578,-35.8350179479679,-12.85646450741582,0.82496595,2015.3422,10.51859,702.3517,745437.6545715458,941.9566,1.1930404,0,0,0,0,0.7423172,0.2905941,0.4517231,33.715504,0.42975754,1,60.115482,9.045295,5.2646775,206.1902226835307,32.23896004707915,127.28257826308571,0.9471148891800881,0,5940.7124,5923.0264,5992.051,0.0129,0.0109,0.0059,False,6039.0063,0,False,4.2057184572622255,False,False,False,False,True
211932810,Gaia EDR3 661209566682500736,2MASS J08394656+1913041,129.94404,19.21781,15.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.33,0.79,8.4,0.07,1.0,0.0,0.017,0.008,137.0,15.65,0.48,7.87,0.46,0.0,0.0,0.02,0.011,137.0,1,0,0,1,1,15.9,0,211932810,2MASS J08394656+1913041,129.94404,19.21781,-35.913,-11.739,0.033,0.024,5.375,0.034,186.06,1.18,0.0,0.0,1.023,2.0,14.63,11.51,nan,nan,0,1.16,-0.023,-0.096,nan,0,0,0,0,0,0,0,1,3776,0.6,M0.5,15.98,1,15.9,1,661209566682500736,6.612095666825007e+17,6.612095666825007e+17,0.08445319,-0.016525269,True,0.016525269,1.9956017,129.94385600877777,19.21773117765052,5.3745576990292,0.033961102,158.25629,-35.91267677977277,-11.738724454061266,1.0232649,2244.3557,14.628244,389.31113,27901.33721309813,703.2497,1.3397042,0,3,0,0,1.9978609,1.0034494,0.99441147,36.46582,5.6857014,2,5.4021463,nan,nan,206.35671238182013,32.189682344862355,127.32379562399753,0.8036874643657588,0,nan,nan,nan,nan,nan,nan,False,3788.9355,0,False,8.279958048288442,False,False,False,False,True
211955036,Gaia EDR3 661271238116475648,2MASS J08395084+1933020,129.96185,19.55058,8.93,0.46,0.02,0.52,0.02,0.0,3.0,0.016,0.01,1937.0,8.84,0.86,4.42,0.02,1.0,0.0,0.014,0.01,575.0,9.03,0.34,20.02,0.12,1.0,1.0,0.003,0.012,2576.0,1,0,0,0,1,nan,0,211955036,2MASS J08395084+1933020,129.96185,19.55058,-35.827,-12.616,0.026,0.018,5.453,0.028,183.4,0.94,0.081,6.989,0.84,0.95,11.62,10.0,nan,nan,0,0.29,-0.047,-0.033,nan,0,0,0,0,0,0,0,1,5339,0.9,G9,8.93,1,nan,1,661271238116475648,6.612712381164756e+17,6.612712381164756e+17,0.24685852,-0.0066947937,True,0.0066947937,0.96574306,129.96164928784802,19.550519849786287,5.452470363087352,0.027811743,196.04921,-35.82749876970175,-12.615689663933228,0.8402051,1564.1526,11.623737,475.71793,297486.75137067254,569.37177,1.2106827,2,0,3,0,0.95038795,0.39087677,0.5595112,34.212708,0.5031034,1,26.901503,nan,nan,205.9949550628251,32.32173405046481,127.25499536627878,1.1297210649719591,0,5453.179,5447.6616,5457.465,0.0992,0.0814,0.043,False,5383.995,0,False,5.306703903448584,False,False,False,False,True
211988287,Gaia EDR3 664327438061177344,2MASS J08395506+2003541,129.97945,20.06504,3.46,3.29,0.22,16.97,0.13,0.0,0.0,0.001,0.008,1151.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.62,0.2,6.85,0.03,1.0,0.0,0.002,0.011,1140.0,1,0,0,0,1,3.29,0,211988287,2MASS J08395506+2003541,129.97945,20.06504,-36.26,-12.682,0.02,0.015,5.367,0.02,186.33,0.69,0.119,14.68,0.775,0.64,9.99,8.96,34.5,0.26,0,0.42,-0.07,-0.067,0.5,0,0,0,0,0,0,0,1,6355,1.2,F6,3.46,1,3.29,1,664327438061177344,6.643274380611773e+17,6.643274337631754e+17,0.26555544,0.0031719208,True,0.0031719208,0.64485645,129.97926069030385,20.064969677758718,5.366873706132506,0.020006875,268.25146,-36.259512292509044,-12.682310321314795,0.7752136,3539.9854,9.994544,2438.6516,1144308.362631021,4158.495,1.1847429,0,0,0,0,0.6352024,0.24219608,0.39300632,34.438183,0.26903465,1,103.446884,9.48385,3.563671,205.42981394336266,32.514971898558926,127.1394849658894,1.631316864420019,0,6357.8306,6356.058,6361.6714,0.0008,0.0007,0.0004,False,6323.9736,0,False,3.6431509069425854,False,False,False,False,True
211956852,Gaia EDR3 661294705815866240,2MASS J08395998+1934405,129.99994,19.57792,10.73,10.73,0.61,5.25,0.22,1.0,0.0,0.01,0.009,361.0,10.47,0.74,5.26,0.18,1.0,0.0,0.014,0.008,364.0,10.82,0.9,5.43,0.05,1.0,0.0,0.027,0.012,361.0,1,0,0,0,1,10.56,0,211956852,2MASS J08395998+1934405,129.99994,19.57792,-35.942,-11.612,0.022,0.015,5.423,0.022,184.39,0.75,0.066,4.395,1.034,1.18,12.56,10.55,33.96,1.46,0,1.29,-0.118,-0.062,1.04,0,0,0,0,0,0,0,1,4934,0.7,K2.5,10.73,1,10.56,1,661294705815866240,6.612947058158662e+17,6.612947058158662e+17,0.26359046,-0.014172554,True,0.014172554,1.2068586,129.99975520163346,19.57785811514889,5.423246933217886,0.021989387,246.6302,-35.942335099444065,-11.611836370176476,1.0335531,2093.633,12.5628605,539.5766,138372.28678504197,794.66223,1.2292494,0,0,0,0,1.1838741,0.5162859,0.66758823,33.50209,0.97130525,1,18.137657,nan,nan,205.97939522686224,32.36490584900074,127.28272522563132,1.1653297822706372,0,4833.5166,4823.9736,4842.3506,0.079,0.0621,0.0325,False,4790.343,0,False,6.234157385577824,False,False,False,False,True
211971871,Gaia EDR3 661311752544249088,2MASS J08400062+1948235,130.00261,19.80654,2.99,2.96,0.63,1.48,0.04,1.0,0.0,0.009,0.009,1063.0,2.99,0.53,1.47,0.04,1.0,0.0,0.007,0.008,1084.0,3.01,0.27,1.51,0.21,0.0,0.0,0.006,0.012,1053.0,1,0,0,1,1,2.99,0,211971871,2MASS J08400062+1948235,130.00261,19.80654,-35.841,-12.209,0.024,0.017,5.428,0.025,184.23,0.84,0.101,10.55,1.094,0.67,10.17,9.08,nan,nan,0,0.69,-0.033,-0.072,nan,0,0,0,0,0,0,0,1,6244,1.2,F7,2.99,1,2.99,1,661311752544249088,6.613117525442491e+17,6.613117525442491e+17,0.16861378,0.0028429031,True,0.0028429031,0.6757002,130.00243373349105,19.806498992839305,5.427925886976582,0.024722448,219.55457,-35.841103186399394,-12.208603860379291,1.0943191,1835.1636,10.165247,721.20483,993657.3242241853,942.54736,1.1859735,0,0,0,0,0.6687708,0.25832748,0.4104433,34.52244,0.64652425,1,88.07713,21.188625,2.366752,205.7263893426949,32.446486064102025,127.22667310384823,1.3870113846094634,0,6165.997,6164.352,6168.482,0.0007,0.0006,0.0003,False,6248.079,0,False,3.8384165093082583,False,False,False,False,True
211992776,Gaia EDR3 664328915529295232,2MASS J08400130+2008082,130.00542,20.13561,1.18,1.18,0.29,11.01,0.07,1.0,0.0,0.001,0.009,1398.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.12,0.09,1.2,0.07,0.0,1.0,0.001,0.012,1385.0,1,0,0,0,0,1.18,0,211992776,2MASS J08400130+2008082,130.00542,20.13561,-35.785,-13.824,0.015,0.011,5.418,0.016,184.58,0.54,0.059,3.986,0.781,0.58,9.57,8.62,nan,nan,0,0.93,-0.073,0.047,nan,0,0,0,0,0,0,0,1,6530,1.3,F5,1.18,1,1.18,0,664328915529295232,6.643289155292952e+17,6.643289155292952e+17,0.21319388,0.006662369,True,0.006662369,0.58780193,130.00523332516343,20.13557012524279,5.417711230718467,0.015742246,344.1511,-35.78477663983209,-13.823968487366635,0.7806612,7290.9893,9.571775,2929.0552,1647935.4475943274,4420.6,1.1850451,0,1,0,1,0.5806627,0.21443272,0.36623,35.816986,0.41278455,1,110.929695,26.33117,2.609391,205.36104129766758,32.562067023256326,127.1450105261747,1.7058072925947774,0,6536.113,6499.944,6580.274,0.0263,0.0229,0.0123,False,6437.643,0,False,3.2408547013787015,False,False,False,False,True
211959779,Gaia EDR3 661295324291154816,2MASS J08400968+1937170,130.04034,19.62142,7.95,7.95,0.63,3.99,0.13,1.0,0.0,0.006,0.008,511.0,7.75,0.59,34.89,0.05,1.0,0.0,0.014,0.008,517.0,7.96,0.91,4.21,0.02,1.0,0.0,0.033,0.012,509.0,1,0,0,0,1,7.96,0,211959779,2MASS J08400968+1937170,130.04034,19.62142,-35.294,-12.862,0.019,0.013,5.228,0.019,191.29,0.7,0.064,4.78,0.87,0.98,11.79,10.13,34.73,1.07,0,0.61,-0.025,-0.027,0.27,0,0,0,0,0,0,0,1,5289,0.9,K0,7.95,1,7.96,1,661295324291154816,6.612953242911548e+17,6.612953242911548e+17,0.18286389,-0.0111866,True,0.0111866,0.9972429,130.04016945681187,19.62135923807859,5.22770473896624,0.019066937,274.17642,-35.29377446606719,-12.861897650361172,0.8695365,1886.6443,11.790918,510.9392,257272.9592115379,803.88416,1.2097327,0,1,0,0,0.975317,0.40630913,0.5690079,34.91943,0.8465804,1,31.554071,nan,nan,205.9467460082481,32.41571717385663,127.30840659120265,1.2171238580337655,0,5370.436,5355.489,5378.0186,0.0954,0.0779,0.0411,False,5295.0063,0,False,5.382473603351739,False,False,False,False,True
211970147,Gaia EDR3 661310756111835392,2MASS J08401345+1946436,130.05605,19.77879,11.6,11.6,0.75,5.83,0.14,1.0,0.0,0.012,0.008,315.0,11.74,0.61,5.84,0.16,1.0,0.0,0.009,0.007,319.0,11.35,0.88,5.38,0.03,1.0,0.0,0.017,0.012,310.0,1,0,0,0,1,11.6,0,211970147,2MASS J08401345+1946436,130.05605,19.77879,-35.102,-13.041,0.02,0.014,5.396,0.019,185.33,0.66,0.065,3.521,0.934,1.3,12.84,10.64,34.6,1.66,0,0.81,-0.02,0.034,0.4,0,0,0,0,0,0,0,1,4640,0.7,K4,11.6,1,11.6,1,661310756111835392,6.613107561118354e+17,6.613107561118354e+17,0.23161492,-0.009630203,True,0.009630203,1.3157272,130.0558901585719,19.778750148848083,5.395738186240962,0.019156244,281.66995,-35.101871754736166,-13.040625876219673,0.93437254,1840.1699,12.836938,400.9973,112725.9251131039,598.83655,1.2411877,0,1,0,1,1.2996044,0.5805025,0.7191019,35.17527,0.99843293,1,21.065407,nan,nan,205.7778460212428,32.484103648015456,127.28241410223167,1.3730587534589118,0,4669.537,4657.4253,4687.236,0.1285,0.0991,0.0517,False,4587.646,0,False,6.4971922470246,False,False,False,False,True
211857640,Gaia EDR3 659388947224025856,2MASS J08402217+1807248,130.09238,18.12358,16.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.51,0.63,8.26,0.18,1.0,0.0,0.005,0.008,134.0,nan,nan,nan,nan,nan,nan,0.011,nan,nan,1,0,0,0,0,nan,0,211857640,2MASS J08402217+1807248,130.09238,18.12358,-35.123,-11.675,0.029,0.02,5.428,0.03,184.25,1.03,0.0,0.0,1.017,2.01,14.67,11.52,nan,nan,0,1.45,-0.048,-0.137,nan,0,0,0,0,0,0,0,1,3763,0.6,M0.5,16.51,1,nan,0,659388947224025856,6.593889472240259e+17,6.593889472240259e+17,0.01717629,-0.018154144,True,0.018154144,2.0136414,130.0921845274542,18.123483985475342,5.427515821773653,0.030259388,179.36635,-35.12313924378809,-11.675427090706117,1.0173842,2387.2935,14.666425,319.42032,27009.132487772822,756.9589,1.3391378,0,1,0,0,2.0135565,1.0162506,0.99730587,34.22345,3.894518,2,6.614775,nan,nan,207.6222340907863,31.931128062990048,127.7395483735276,-0.21821344985508034,0,3910.5725,3895.1416,3956.6746,0.5533,0.3884,0.2183,False,3773.045,0,False,8.339430241991389,False,False,False,False,True
212023280,Gaia EDR3 664455118847781760,2MASS J08402241+2038271,130.09339,20.64088,14.7,14.87,0.64,7.55,0.28,1.0,0.0,0.009,0.008,165.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.52,0.73,7.45,0.12,1.0,0.0,0.017,0.011,165.0,1,0,0,0,0,14.59,0,212023280,2MASS J08402241+2038271,130.09339,20.64088,-36.711,-13.44,0.021,0.015,5.523,0.022,181.06,0.72,0.0,0.0,1.012,1.85,14.19,11.22,nan,nan,0,0.97,0.013,-0.073,nan,0,0,0,0,0,0,0,1,3864,0.6,M0,14.7,1,14.59,0,664455118847781760,6.644551188477818e+17,6.644551188477818e+17,0.013615376,-0.015172005,True,0.015172005,1.8480883,130.0932196802115,20.640804527499636,5.523035536895915,0.02209326,249.98734,-36.711004000610444,-13.439813170875162,1.0115954,2487.1125,14.190178,406.60324,39718.084939261294,794.351,1.3139862,0,0,0,0,1.8495493,0.90979576,0.93975353,26.978859,4.33232,2,6.5499806,nan,nan,204.82966463415315,32.81117259997932,127.09531502909864,2.2153139374124526,0,nan,nan,nan,nan,nan,nan,False,3926.9795,0,False,7.90106710555988,False,False,False,False,True
211949471,Gaia EDR3 661243273585807872,2MASS J08402271+1927531,130.09465,19.46478,6.39,6.83,0.51,14.38,0.08,1.0,0.0,0.002,0.008,901.0,6.33,0.61,3.16,0.01,1.0,0.0,0.007,0.007,915.0,6.39,0.82,21.29,0.04,1.0,0.0,0.015,0.012,888.0,1,0,0,0,1,6.52,0,211949471,2MASS J08402271+1927531,130.09465,19.46478,-35.371,-12.809,0.019,0.015,5.412,0.021,184.78,0.72,0.087,9.141,1.012,0.74,10.54,9.34,36.76,0.49,0,0.54,0.03,-0.024,1.76,0,0,0,0,0,0,0,1,6033,1.1,F9,6.39,1,6.52,1,661243273585807872,6.612432735858079e+17,6.612432735858079e+17,0.2174668,-0.0001745224,True,0.0001745224,0.7495012,130.09448268223468,19.46470877122674,5.411796924962363,0.021092271,256.57727,-35.37086215936917,-12.809025694678095,1.0117242,3081.961,10.54489,998.61975,726479.2321087689,1442.932,1.1923417,0,15,0,14,0.74009514,0.29004192,0.45005322,35.961964,0.34354,1,65.09703,nan,nan,206.14180698167166,32.4092275824473,127.39801941651318,1.078805513306689,0,5948.747,5945.4233,5953.357,0.0023,0.002,0.0011,False,6040.543,0,False,4.211597861462181,False,False,False,False,True
211950227,Gaia EDR3 661243307945543936,2MASS J08402554+1928328,130.10645,19.47579,1.78,0.25,0.05,30.95,0.03,0.0,3.0,0.001,0.009,1724.0,1.78,0.12,0.88,0.08,0.0,0.0,0.001,0.008,1318.0,21.44,0.19,0.96,0.04,1.0,3.0,0.442,0.012,1712.0,1,0,0,1,0,1.78,0,211950227,2MASS J08402554+1928328,130.10645,19.47579,-35.734,-12.086,0.02,0.016,5.426,0.02,184.31,0.69,0.096,10.2,1.086,0.61,9.75,8.76,35.89,0.76,0,0.83,-0.005,0.05,0.89,0,0,0,0,0,0,0,1,6426,1.3,F5,1.78,1,1.78,0,661243307945543936,6.61243307945544e+17,6.61243307945544e+17,0.21103773,0.005288124,True,0.005288124,0.6211386,130.10624743049257,19.47570653183826,5.425844798490785,0.020155614,269.1977,-35.73444989377458,-12.086059303782246,1.0855105,5056.2793,9.747096,2808.4604,1424082.5843228754,4204.2583,1.1858175,0,0,0,0,0.612957,0.22991848,0.38303852,35.692497,0.4017834,1,91.61805,nan,nan,206.1341734485553,32.42345632579288,127.40592406711403,1.092278511929424,0,6366.381,6365.0635,6368.167,0.0006,0.0005,0.0003,False,6376.033,0,False,3.4194328966679812,False,False,False,False,True
211936906,Gaia EDR3 661212933936844416,2MASS J08402743+1916409,130.11429,19.27804,7.85,3.9,0.35,8.74,0.17,1.0,1.0,0.005,0.008,728.0,7.93,0.71,33.35,0.12,1.0,0.0,0.017,0.008,731.0,7.75,0.57,3.84,0.07,1.0,0.0,0.063,0.012,718.0,1,0,0,1,1,7.58,0,211936906,2MASS J08402743+1916409,130.11429,19.27804,-35.297,-11.526,0.03,0.021,5.215,0.032,191.74,1.18,0.13,18.09,1.072,0.82,11.01,9.65,33.31,1.07,0,1.5,0.059,0.009,1.69,0,0,0,0,0,0,0,1,5801,1.0,G2,7.85,1,7.58,1,661212933936844416,6.612129339368444e+17,6.612129339368444e+17,0.19157226,0.0020122528,True,0.0020122528,0.8301096,130.1141535649122,19.277982340018948,5.215410208938402,0.032053735,162.70836,-35.29748509769786,-11.525581806269514,1.0717934,2300.7725,11.010231,757.2037,491206.97797070147,1248.3191,1.1980102,0,17,0,17,0.817359,0.32686234,0.49049664,34.10337,0.5997103,1,55.044407,8.465037,4.353999,206.35666876083053,32.361379200926685,127.46382086523126,0.9030710534598501,0,5755.641,5743.662,5769.595,0.0491,0.0411,0.0219,False,5793.5864,0,False,4.596673381948278,False,False,False,False,True
211914098,Gaia EDR3 661185755383916160,2MASS J08402823+1856090,130.11764,18.93584,17.07,17.27,0.74,8.4,0.03,1.0,0.0,0.003,0.008,117.0,17.07,0.67,8.26,0.02,1.0,0.0,0.006,0.007,116.0,16.97,0.71,8.0,0.03,1.0,0.0,0.014,0.011,113.0,1,0,0,0,1,17.33,0,211914098,2MASS J08402823+1856090,130.11764,18.93584,-35.989,-13.461,0.035,0.025,5.406,0.037,184.98,1.27,0.062,0.866,1.053,2.13,14.96,11.71,nan,nan,0,0.57,-0.065,-0.109,nan,0,0,0,0,0,0,0,1,3661,0.5,M1.5,17.07,1,17.33,1,661185755383916160,6.611857553839162e+17,6.611857553839162e+17,0.07579436,-0.017691612,True,0.017691612,2.1193361,130.11746573702337,18.93575590017441,5.406045793257529,0.037173964,145.42558,-35.988843096758046,-13.461205600733564,1.0530388,2361.589,14.959295,505.6934,21420.631757192208,752.79407,1.3613156,0,5,0,2,2.1281166,1.0896358,1.0384808,44.33847,5.949457,2,5.235149,nan,nan,206.73696120428187,32.24387627471345,127.55457423906125,0.573080226771729,0,3807.002,3803.4424,3809.628,0.6016,0.4161,0.2389,False,3684.6992,0,False,8.623693873716542,False,False,False,False,True
211974702,Gaia EDR3 661317250102374528,2MASS J08403169+1951010,130.13206,19.85029,8.46,8.49,0.37,4.25,0.1,1.0,0.0,0.002,0.008,601.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.43,0.6,21.59,0.16,1.0,0.0,0.009,0.01,595.0,1,0,0,0,1,8.43,0,211974702,2MASS J08403169+1951010,130.13206,19.85029,-34.855,-12.301,0.022,0.014,5.418,0.021,184.57,0.7,0.125,20.74,1.019,0.91,11.43,9.91,35.35,0.5,0,1.2,-0.004,-0.051,0.35,0,0,0,0,0,0,0,1,5456,0.9,G8,8.46,1,8.43,1,661317250102374528,6.613172501023745e+17,6.613172501023745e+17,0.15116067,-0.003440857,True,0.003440857,0.9290161,130.13186156025472,19.850226601844774,5.418012762356368,0.020465555,264.73813,-34.85522313131463,-12.301051320429094,1.0186185,1688.7891,11.427479,655.58936,348564.1044142973,1031.5869,1.202177,0,0,0,0,0.9111614,0.37587166,0.53528976,34.961674,0.38708574,1,52.017124,8.246671,5.745933,205.72752827076584,32.57585113720853,127.33319962757795,1.4604644404958964,0,5462.1343,5451.323,5471.9004,0.0298,0.0245,0.013,False,5491.356,0,False,5.096678908769336,False,False,False,False,True
212075775,Gaia EDR3 665129291274749696,2MASS J08403623+2133421,130.15098,21.5617,9.25,4.5,0.34,9.03,0.18,1.0,0.0,0.003,0.009,570.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.25,0.69,4.31,0.03,1.0,0.0,0.018,0.013,561.0,1,0,0,1,1,8.88,0,212075775,2MASS J08403623+2133421,130.15098,21.5617,-36.156,-13.58,0.021,0.015,5.364,0.022,186.43,0.75,0.103,13.13,1.069,0.91,11.54,9.97,35.42,1.16,0,0.73,-0.071,-0.104,0.42,0,0,0,0,0,0,0,1,5445,0.9,G8,9.25,1,8.88,1,665129291274749696,6.651292912747497e+17,6.65129291274351e+17,0.22010615,-0.0045375824,True,0.0045375824,0.93008995,130.15080411714973,21.561655165081547,5.363861643720371,0.021624597,248.04448,-36.15618727860882,-13.580040893305968,1.069146,2967.166,11.535293,916.51044,316505.94890964,1294.1173,1.2038405,0,0,0,0,0.9148216,0.3764696,0.538352,34.764084,0.51708454,1,37.694546,nan,nan,203.81542221292364,33.16774469670183,126.91073243818099,3.119114657324258,0,5484.4595,5475.8013,5494.0273,0.0638,0.0525,0.0278,False,5488.1655,0,False,5.182680460751111,False,False,False,False,True
212005017,Gaia EDR3 664429005446645376,2MASS J08403789+2020178,130.15789,20.3383,15.81,15.81,0.42,7.44,0.15,1.0,0.0,0.002,0.009,152.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.58,0.35,15.65,0.34,0.0,1.0,0.003,0.013,152.0,1,0,0,1,1,15.65,0,212005017,2MASS J08403789+2020178,130.15789,20.3383,-35.796,-13.118,0.024,0.016,5.368,0.023,186.31,0.79,0.0,0.0,0.96,1.89,14.37,11.37,nan,nan,0,0.24,-0.013,-0.086,nan,0,0,0,0,0,0,0,1,3842,0.6,M0,15.81,1,15.65,1,664429005446645376,6.644290054466454e+17,6.644290054466454e+17,0.045182005,-0.016255379,True,0.016255379,1.8940315,130.15768902165536,20.33824129672534,5.367459292475292,0.022814192,235.26843,-35.796284161822285,-13.11767261971575,0.96040446,3978.5486,14.372905,626.07465,34118.52392611988,1358.558,1.3235962,0,1,0,0,1.8912868,0.93380165,0.9574852,37.402924,3.6924245,2,8.193822,nan,nan,205.1926496605389,32.76563836886761,127.23138845623627,1.938366438338292,0,4095.6677,4077.6748,4113.1553,0.6423,0.4594,0.2516,False,3882.461,0,False,8.021748574395355,False,False,False,False,True
211906187,Gaia EDR3 660996020906770560,2MASS J08403952+1849057,130.1647,18.81827,13.42,13.18,0.74,6.67,0.14,1.0,0.0,0.004,0.009,220.0,13.42,0.9,6.9,0.03,1.0,0.0,0.006,0.008,220.0,14.18,0.56,7.21,0.02,1.0,0.0,0.02,0.013,219.0,1,0,0,0,0,13.18,0,211906187,2MASS J08403952+1849057,130.1647,18.81827,-35.825,-11.802,0.023,0.017,5.396,0.023,185.32,0.79,0.0,0.0,1.047,1.6,13.64,11.0,nan,nan,0,1.1,-0.009,-0.03,nan,0,0,0,0,0,0,0,1,4219,0.6,K6,13.42,1,13.18,0,660996020906770560,6.609960209067706e+17,6.609960209067706e+17,0.025837295,-0.012828827,True,0.012828827,1.6030779,130.16450645666467,18.818223984585327,5.395989028215367,0.022875993,235.88,-35.825496894243805,-11.801706469035242,1.047112,2827.877,13.641169,728.872,60295.497685853945,991.43085,1.2785586,0,0,0,1,1.5961456,0.7521601,0.84398556,34.126404,2.0712736,2,13.176222,nan,nan,206.88555451661512,32.24388752602842,127.62774000776558,0.47089331777150517,0,4397.9204,4385.6074,4430.0957,0.447,0.3322,0.1754,False,4187.677,0,False,7.301523884060975,False,False,False,False,True
211956059,Gaia EDR3 661292511090872960,2MASS J08404248+1933576,130.17704,19.56601,8.28,8.28,0.74,4.07,0.07,1.0,0.0,0.008,0.009,676.0,8.1,0.59,4.16,0.06,1.0,0.0,0.009,0.008,686.0,8.47,0.41,4.12,0.22,1.0,0.0,0.009,0.012,669.0,1,0,0,0,1,8.37,0,211956059,2MASS J08404248+1933576,130.17704,19.56601,-35.902,-13.033,0.024,0.016,5.384,0.022,185.75,0.75,0.138,26.46,1.079,0.86,11.17,9.71,34.67,0.3,0,0.13,0.031,-0.03,0.33,0,0,0,0,0,0,0,1,5624,1.0,G6,8.28,1,8.37,1,661292511090872960,6.61292511090873e+17,6.61292511090873e+17,0.13952234,0.0050706863,True,0.0050706863,0.8722935,130.1768363161645,19.565948691578974,5.383661986019163,0.021729957,247.75299,-35.90218162180123,-13.0329918832714,1.0787914,1600.3419,11.173428,686.2586,430249.6663470126,826.42126,1.1986824,0,0,0,0,0.8596144,0.34978104,0.50983334,34.055016,0.33225486,1,61.173584,nan,nan,206.06131913644774,32.51722273609573,127.44709189328758,1.1965664093475161,0,5681.184,5667.422,5696.39,0.0797,0.0664,0.0353,False,5663.1157,0,False,4.828816505943475,False,False,False,False,True
