,dr2_source_id
9162,1999397749784001024
9165,157984878720660224
9167,244051659651683712
9169,245623647743230336
9171,2069060951085229696
9174,470154131274015872
9176,239087669591310208
9178,441482407076055296
9180,249457752165874432
9182,203218580931507840
9184,245016030127740672
9186,230723547199530752
9188,354753067312336000
9190,2173371138194685312
9192,436390877964941312
9195,249021589646744704
9197,249134083431685760
9199,434689624237936640
9201,2060151741514631936
9204,461064228127135488
9206,442497153229117312
9209,249033787353638400
9211,437243682370879872
9213,239704461259790080
9216,271723270646075904
9223,513722348246282240
9225,441660867257921280
9227,240881557170957696
9229,461658956541259264
9232,2172375461685517824
9235,987412195372614656
9237,310599326039164416
9239,2201852990466726144
9243,238652885759234048
9246,173116009850843520
9248,177986678857606656
9250,436803431046125952
9252,247929018685810048
9254,442265224994822400
9257,445668007323361408
9260,249212801592026240
9262,249327906715644160
9264,271639432884899712
9267,275050839508843904
9269,439808396323717760
9271,457497137535814784
9274,468643436659811712
9276,241583595346742528
9278,435356989137279488
9280,445808847892170112
9282,275253184007973760
9285,348061057291782016
9288,1111201845857864960
9291,215920001815650560
9296,208792177172303488
9298,2176194645383953536
9301,232316606411032320
9303,451125669508493824
9307,437048351555789184
9309,446021191074449152
9311,440817614858649472
9314,249574334755870080
9316,443175478885300864
9318,2163253981941529984
9320,250854887847112960
9322,2171102536465818368
9325,440481744115937152
9327,425137307740821888
9330,168534933310539776
9332,442697264345359360
9334,449018528489071360
9336,442716059120282624
9338,225171597594378240
9341,245411476357857920
9343,251343895642541056
9345,434894476995856896
9347,2079173193895339392
9351,249406624875227392
9353,2208458130471172736
9357,1999483889646593920
9361,249021830165042816
9363,263286138104769152
9365,436831262431507456
9367,528432095836479360
9372,441398565014885120
9376,235826621181669632
9379,357721164592501888
9381,2126868629614524928
9384,446584003586917888
9386,515468681952902272
9389,245461645875737216
9391,271742172803092608
9393,439923879407791488
9395,237400851253248128
9397,453372315361118848
9399,448955100411413632
9403,192606988054028288
9405,2047311271080896384
9407,438983904337738368
9409,435513360308790016
9412,440761574124791040
9414,248208569516755968
9417,461970947267009280
9420,466062367476393856
9422,230988220264214528
9424,237966653062014464
9426,405426736442471680
9428,248924970062339200
9430,271869196458103296
9432,245366194522089088
9434,2165102398431810560
9437,446273696495321088
9439,221584062950603392
9441,2072786882461493120
9443,249710360663180288
9445,437193310995542784
9447,230800654750311424
9450,229025424504327168
9452,509478503946824448
9454,2077444280578741888
9457,243047736815453696
9459,425753618364996608
9462,455154834167108096
9464,448716953067788288
9466,468746893829951360
9468,2176969633576980224
9471,248782720745804032
9474,453191312555145216
9476,198860288638137856
9478,249067803494394112
9480,462789568033089920
9483,251819674941725312
9485,469846096218635136
9487,256008569427258240
9490,250522006406880768
9493,276573594397110656
9495,249278359973070080
9497,341751582832195200
9499,248230628469065728
9501,2204252189262656640
9505,441754948515794304
9507,248319066137753984
9509,244839906408000896
9513,143949715871055488
9515,2177727437621216768
9518,436345969787424896
9520,439105331655193856
9522,513558383570041216
9524,248943180723568000
9526,441461855654085376
9528,448120433647623936
9531,433928414297376128
9533,198375988125517824
9535,247489828213399296
9537,442550823139950080
9539,988153124475312512
9541,2071025537862675840
9544,446996079933054848
9546,2172735964059332096
9549,442816904954483968
9551,249184691027177856
9553,217217219379432320
9555,245911066953670528
9557,231910577378823168
9559,444295095256980608
9561,444579903128725248
9563,441405922299247488
9565,239666218863633536
9567,190682670906639104
9569,249462695670644992
9571,442452485568548864
9574,170655685084022272
9576,221645571178354048
9578,449916348452151424
9581,3449445779113207168
9583,248751831340672640
9585,436047310642418176
9587,240460890893071488
9589,438514649095227264
9591,435334625247485696
9593,1110865601457936384
9595,439275206196896768
9597,448368854556936448
9600,239064240544201216
9602,231266641521990528
9604,442927955629460096
9606,169818716217099136
9608,441676333440317824
9610,448425582484605184
9613,270897919669045760
9615,406045284749433856
9617,445498648173010048
9619,435205260829327488
9621,443941185654246656
9624,271632908836028544
9626,425753584005267712
9629,459392244601200640
9631,236475406058686720
9633,2088322195789451136
9637,395367515021123712
9639,248043574053255680
9641,440701749521789568
9643,427125327840154624
9647,251516656409450880
9649,238086942208661376
9651,483360670373403776
9653,249172562040165248
9655,248960223149560960
9657,435712548009278464
9659,276050746554916736
9661,444320177866169856
9663,169080046261534720
9665,258903106803467904
9667,239540874541553664
9669,340086578631469952
9671,238242046365974400
9673,418029789701042944
9676,436745637963737472
9678,436785774433496576
9680,341224122192831872
9682,2011201075824276992
9685,248915040098094208
9687,437926380312022144
9689,457207656734778752
9691,469570836060694272
9697,458761885145986048
9699,248564360313129728
9703,522611105184271104
9706,242022957617548288
9708,357780465203039744
9710,446021667811242752
9712,249352950667034240
9714,246791642624958208
9716,233336266004411520
9718,295715645155186176
9720,250391095800583296
9722,318927164547423104
9724,247399775637646464
9727,193055000384601472
9729,184074567368499072
9732,249338691375596928
9734,439440029866690944
9736,445613714639851136
9742,438145458002678656
9744,409514621897563392
9746,452701445768116352
9748,3341625121978020736
9751,432814643377103232
9753,245616672715878656
9755,435244087337372928
9758,442602500186073472
9760,446517307037599232
9762,249455312623763456
9764,249166308567681664
9767,250941951128962816
9769,335370429659390208
9772,450441017361025152
9774,249195243762313856
9776,459401319872096128
9778,442570923586691200
9780,447518725911246976
9782,461675178634542848
9786,449220220155577728
9788,441550130122002688
9790,247467326883526144
9792,424631120071775232
9795,450851238279333760
9797,176749208584444032
9799,174428040754426496
9801,436723823829762176
9803,257050253615446528
9808,442916956213118208
9810,447874452281400192
9812,3321213105221652608
9814,248158022043647232
9816,245165155689734016
9818,246350910260471296
9820,251561152267419392
9823,249545227759535104
9825,441654549366020352
9827,2012577831880911488
9831,224558860381957760
9833,2082318583120986368
9836,449788152268248704
9839,250090658544331904
9841,341494262749591424
9843,2061906394598039168
9846,437973345777634176
9849,256349834645364096
9851,2068671135559398912
9854,2163253981941534336
9856,441495223260539904
9858,440261639931819648
9860,246906026194874624
9862,438409650031715072
9865,2012088038110285696
9868,249133533676275456
9870,2177727437621217152
9873,240368153959999616
9875,246940317212992768
9877,246159354719533568
9879,270824145016767616
9881,443227881784657536
9884,507846798628571520
9886,231466271600822912
9888,241968909749837568
9890,441733508044053248
9892,240965326211505024
9894,3223361518151165056
9896,452056753996477696
9898,444872918679732864
9901,437395556711171072
9903,435377952877138816
9905,435355752188447744
9907,227348153878983680
9909,177986330964264960
9912,441950111834340224
9914,101616727200668160
9916,435569267901413248
9918,468433567378373760
9920,438413803263061248
9922,441458252180075008
9924,244792623110869504
9927,160232383568332416
9929,231659854365460224
9932,439697693545157760
9934,223071088005122048
9936,436161522411474048
9938,275568370185676032
9940,180407008893059456
9944,434861285493494656
9946,244891205498941312
9948,224901049014912896
9950,435942002341766016
9952,441716426954836480
9954,248940019627634304
9956,231385766734621696
9959,441585726810505472
9961,251636056499443840
9963,253837862896018304
9966,3223311456012453632
9968,247887713981587200
9971,448923042778551424
9974,430776324925222528
9978,221433571593791616
9980,452272013461490304
9982,242092085113592064
9984,248973692171884544
9986,443533099340542464
9989,243296359581820032
9991,435351388499966208
9993,435447840586828800
9997,175843314082457088
9999,243096832581342848
10001,450634600128197888
10003,235033048664317696
10005,440930761477124352
10007,240731993525383552
10009,249050447528991232
10011,248322815647568512
10014,231907244484251648
10016,437656106607648256
10018,249088728575008512
10020,252877954880778752
10022,142942627646175104
10024,460855905032687360
10026,238838016026543232
10028,435687946436705024
10030,515684358029131648
10032,2305432689514516224
10037,2071061679995755392
10040,464823217870206592
10042,244872891756554240
10044,435667051418727808
10046,275493324221034496
10048,232975213868386944
10050,442208978103586560
10052,441451826909149056
10054,246593112057390592
10056,247422792363808896
10058,2126651888384306816
10061,2180811460350232832
10064,336450111425039744
10066,468120584519106688
10069,244592134035740544
10071,2166755685968501888
10074,232889211446885376
10076,247825698951562112
10078,3444535325825779712
10080,435466665422066688
10083,445412091694735872
10086,428606507444503552
10089,454566213189770496
10091,2167940130557470720
10094,1836699715691400832
10096,249870240822787328
10099,439848154839112704
10101,243089548317043072
10103,216971817831147136
10107,442231067115797760
10109,442341984647264768
10112,242150466605243264
10114,425198223255334400
10118,249109894176123136
10120,2069400180486048256
10123,393279611153498368
10125,434847885193741184
10127,436584701249153024
10130,251517171805500800
10132,433207924941246976
10134,231255268446418048
10137,2085657082682559488
10140,450935522714940544
10142,239763937959386880
10144,457250430313902336
10146,435880498406928768
10148,142367312482023680
10150,232030973905822976
10152,436541339259229056
10154,229039061026796928
10156,203841076311815040
10158,523605720834117632
10161,250528912714957440
10163,241789135298384128
10166,446009749281815424
10168,143690712164105728
10170,244388007129200896
10172,251900042367673088
10174,180115951846573312
10176,251842455448125568
10178,2165192627120482048
10181,195349513652658560
10184,2165676098675134720
10187,231664596010073984
10189,232355364196341632
10191,239801841048363136
10195,251856813522800896
10197,444713803025539200
10199,249323435649810944
10201,203469162206110720
10204,337354223515657216
10206,2168670863417405312
10210,425588657263721472
10214,241000579305081728
10216,974551104784667776
10218,440395745985448064
10220,441453063859678592
10222,461698435880324736
10225,439320320536774144
10227,257913752495275008
10230,460101743134236288
10232,259479628856099584
10234,469755077275759488
10236,443667755155632128
10238,249218191771215104
10240,2125951228901578496
10243,446270986373078400
10245,2074645709946407936
10248,166408306025088896
10250,260240147304058880
10254,454020241248257920
10256,251171684630143616
10258,469753492427654656
10260,1136552598264468992
10264,337382982616864000
10266,439877979092190080
10270,259271477561163008
10272,435625068116180864
10274,138655326866653056
10276,2165304772985453952
10279,2170985919516672640
10282,442383800448387584
10285,223977841500269696
10287,453643624151579008
10289,441927808064058624
10291,243165139742030592
10293,221625741313493376
10297,461353086152367488
10299,247959873729988096
10301,164646677940221568
10303,276006761793884672
10305,447129219619857152
10308,2803970159403581824
10310,459462170968707456
10312,463251088038292352
10314,444948407025222144
10317,449584051126012032
10320,2068887881090304128
10323,233797854723692032
10325,447082318578596480
10328,2070967912274678016
10331,472969362078522368
10333,230605938108297984
10335,426656106950424960
10339,441471545100553088
10341,412815733760236416
10343,250294068197407488
10345,2165159092013476480
10348,244091031613417600
10352,441671969753560832
10354,247743712318296704
10356,249131708310512512
10358,231460357428020352
10360,248087412781070336
10362,275105269632435840
10365,436623046717051008
10367,442748975750904320
10369,441772197109301888
10372,447635617739315968
10374,244833446777247488
10376,443783410034836864
10378,161923020135483392
10380,248221901095145344
10382,235795388184838400
10384,434219887956676480
10386,142821410784080128
10390,243178509978706688
10392,472883802029669760
10394,184900712917507840
10396,248575016129119104
10398,409015924649780864
10400,438884325520266112
10402,142584294230041216
10404,2165130848307120640
10407,455939125256896768
10409,248292407279338752
10411,2171121022004964992
10414,241371423961214720
10416,436441176324119680
10418,243089483897229312
10420,2072752007330667776
10425,439276301416357760
10427,425376176639734912
10431,252042978880596864
10433,440783869296312320
10435,468674944534128384
10437,249282105184992384
10439,274853545890418944
10441,242188468475722368
10444,508156345506621952
10446,463437180381228800
10449,460560510067953792
10451,231285745536521728
10453,448776116237692928
10456,474067533677730176
10458,246137776809320960
10460,469595098335727872
10462,444830278243250176
10465,435668494527093888
10467,236108817712116352
10469,1992803287055216000
10472,258166773312108928
10474,435688324393958784
10476,438274375739086848
10479,246805386523398528
10482,194068028550733184
10484,447249959738256384
10486,441459759710903168
10488,258234084041083648
10492,159739424401747840
10494,249505958879150592
10497,458237108859814528
10499,168519982526578176
10501,461274269211711744
10503,3333990770366778880
10505,240927500436513408
10507,524977666522598272
10511,244262177467300352
10513,244964013784236032
10516,257193877322006528
10518,444911062286171136
10520,442703238640461440
10522,244989817947577984
10524,445793008051724544
10526,452218313488592384
10528,180301528794297984
10531,438814235947366144
10533,465459182267547776
10535,423327919615095552
10539,446025039362774784
10541,231699746022505088
10543,239495313526547072
10545,439404708055812864
10547,276680521901414144
10549,228673890023208960
10551,448661874405576576
10554,249077557363306368
10556,250007881639442432
10558,441850640392522496
10561,443631398254184576
10564,237178956060043648
10566,441796519505164800
10568,446443605398172928
10570,257001879401374592
10572,436751552138436736
10574,442425611953513984
10577,2172179198861934208
10580,443511242247086080
10584,270763504370550144
10586,247612015742113152
10588,439540119780719616
10590,446449588290568704
10593,249451120734276224
10595,468064646867428864
10598,464453266566805760
10600,469532696751116928
10602,426937380076137856
10606,248760245177906432
10609,441036417669363712
10611,437248874988593536
10613,276923586987775872
10615,442960219420848768
10617,447120290386229248
10619,448724065531286016
10623,445542662996868608
10626,247918332806624896
10628,228974705233737088
10631,435762708930822528
10633,443824607356089088
10635,449884600055300096
10638,514833164230695040
10642,441668843016998912
10646,229434782130416512
10648,249111577803259264
10650,426236991166175744
10654,435105716372175744
10656,233578605240706560
10658,441589467723579520
10660,249953730689134592
10663,439669518559926016
10665,129567794542680448
10667,513432523850872576
10669,448973963907833856
10672,442034701212553600
10674,247977637714676224
10677,2062038679582417152
10680,448799725675371520
10683,252051671892134400
10685,449384665859540736
10688,433001422914541312
10690,249593228316731392
10692,240917737975025536
10694,434155119853688064
10697,441780512167076224
10699,459306590076876160
10701,143595707487785856
10703,421980919092603392
10708,446267000638007424
10710,441217940170117504
10712,275175672739745792
10714,442270031061156224
10716,170369331022606592
10719,439014720728534528
10724,3449572841430111872
10726,204326064015729664
10728,242883531624578944
10737,246386919271270656
10739,441360498725246080
10741,436848824552539520
10743,274831250724269312
10745,545192982367071104
10749,246570022311838080
10751,248444002445439488
10753,173927625524478464
10755,441646096870597760
10759,159678122332634112
10761,441532503576747776
10763,250470398079499904
10765,453270065078988800
10767,2075116717556596608
10770,447267620646404352
10772,171008971913699584
10774,441974885206367872
10776,441681075084155136
10778,232078596497152640
10780,446605371049456512
10783,248837490169366656
10785,253419631857904128
10787,447745152289153536
10790,2165130745228030464
10793,2069493574552281984
10796,271518903222425216
10798,442893046134189696
10800,270258622375876480
10802,427979957605162624
10806,451196523586082688
10808,2168026824481382784
10811,443276329012483328
10813,277491519100838656
10815,251738650387984256
10818,460423350287202176
10820,241318716122304384
10822,442572985170633984
10824,249136694771821184
10826,441922241789396608
10828,441696330807527808
10830,242819931749692032
10833,2201129992855250944
10837,172313748614488576
10839,498633750172512384
10842,250076674132079104
10844,938622049789843072
10846,249553302298970240
10849,2069710826880983040
10852,340324652960608768
10854,438518845276267776
10856,2166938892074392576
10859,436078410500995712
10861,441507008650680064
10863,233461575969830528
10865,233211918105798528
10867,233054825384182272
10869,511998829414169344
10873,2166353470861966464
10876,237176997557041408
10878,258175504984188544
10880,275041287500040192
10882,156908967939107200
10884,251686801539267072
10886,438698512352586240
10888,986985550500089728
10892,248025702692400256
10894,257723949303593088
10896,435948835631423232
10898,399861730137754240
10901,435887198562038656
10903,231203484025307776
10905,442643903668019072
10908,447618815829649152
10911,2204252193561751424
10915,247206360371629440
10917,470073763848433920
10919,242899161007052032
10921,2081877614544663808
10924,2128044458522445184
10927,1994902671371555968
10930,435198354523907072
10932,437378063312264832
10934,447727049005388416
10938,442501619995081088
10940,2070063701394759424
10942,340522638069300736
10944,3389938968572241408
10946,244590282906505344
10948,435401210122770304
10950,271522648433838336
10952,448468802739802880
10956,173005891184914176
10958,233448931586265088
10960,235693099237526656
10962,240527995462065024
10964,438634667661421824
10967,244541526440375296
10969,439121789967610496
10971,451287125918543744
10974,466062161317971712
10976,218651360499307776
10978,439064203045463424
10980,442855559659436416
10982,241607376582797440
10984,224495711479147648
10987,434860941896323072
10989,441744984197066624
10992,452360043110242944
10996,468963978659925376
10998,450039321957018624
11002,251308638258832768
11004,464535042745355008
11008,439861452057801344
11010,447087682994627968
11012,237534682429717248
11014,246857441527639040
11017,512060814380674048
11021,225719777157642496
11024,439521359366909056
11026,243628274654559488
11028,248940805604607744
11030,471567175515239168
11032,250576092929591168
11034,168117496848697088
11036,425089616422049536
11040,440340147633897856
11042,435711654656118400
11044,442671563256206336
11046,468693704958660480
11048,235190656782539136
11051,245182507360373120
11053,230919294628162560
11055,1981516289101452288
11058,249434280165720064
11062,252109602413838208
11064,421933021616821504
11068,1082193945977352448
11070,426512624990862080
11074,221163572768282240
11076,241076411247375104
11078,270224056480695424
11080,249685935186279936
11082,199014907461202816
11084,452322492213237888
11086,241381800601729536
11088,522575547156998528
11091,459468836756722048
11093,454564293344575232
11096,180061629100301952
11098,240865962145332608
11100,235254084862552192
11102,252663000358380800
11104,249176208471080576
11106,447238900199880064
11108,470376606281499136
11110,243112741140767104
11112,435208383277988224
11114,440814900438866944
11116,247625278600975360
11119,446029879789022208
11121,408534098039759616
11123,2127069638383937280
11127,435639327407559808
11129,258679493626816896
11131,239023519961890048
11134,441757800373481472
11136,2101769222996023168
11138,447407847036306944
11140,457540568244531968
11143,221316679762872704
11145,244713256411915008
11147,3339292409276971520
11149,2166934425331614080
11152,248520414206362752
11155,434521776914966912
11157,444833959034302592
11160,2087602015673379456
11164,237966717487589504
11166,249151396439605504
11168,506002711462963328
11170,468441637615617920
11172,193646709440712448
11174,230656339550218112
11176,233327607352582016
11178,235971726652312064
11180,354025942235087872
11182,248217159451749248
11184,243115769096919040
11187,243574093642509184
11189,243397067976224384
11191,441850842251784448
11193,246453405363343872
11196,2047311271057377792
11198,2169138666952280448
11202,272205578298137216
11204,245367117935591040
11206,441484365581055616
11208,432827429496095232
11210,469938317754111744
11212,429305895618518400
11216,441704955099127936
11221,247239551878572160
11223,434703161973601664
11225,436835763559948800
11227,337153803160577664
11230,506105374066251392
11232,449259733851313792
11235,462856599583546752
11238,341213023997693184
11240,448997019294826752
11242,242497740485519744
11244,442043879560151424
11247,2170029447474183040
11250,257268682770968960
11252,441870049346151680
11254,442353456503954944
11257,171923967447449728
11259,231161290264472192
11261,239960063346590976
11263,443116281354522240
11265,251789468431873536
11267,243068661892483968
11269,271824601812147200
11271,461622638297541376
11274,230261344293425792
11276,441463612299313408
11278,249131094132094976
11280,461353090448269824
11282,435428388676062848
11284,466485129696174464
11287,156417456177891712
11289,213093221844452992
11292,141418468306866688
11294,2166446993767869312
11297,448337552835199360
11300,510494731866716160
11303,411251987705554560
11306,2062503051438902528
11310,249531831762171520
11313,438743832844486528
11320,426857974718795648
11325,245682849572954752
11327,448539931694574080
11330,449214413363002496
11332,445990164230896256
11335,424894109509976320
11340,243072132229078016
11342,125294302082604288
11344,436672314284101632
11346,436392286714264576
11348,248648644749189888
11351,247163140113233664
11353,426259806033572992
11359,441705436138537344
11361,247065382364809088
11363,446317676960164864
11365,246725397052817920
11367,435182720842041216
11369,2784284155326985216
11375,219640508648131584
11377,421050109478278656
11380,437776125175852032
11382,248998667403067392
11384,2204909461000045952
11388,444862511976769536
11391,436137298798455552
11393,240343900280649216
11395,172948746643516800
11397,240875303698607616
11400,249343845333181952
11402,441493058594758400
11404,441716774852012032
11406,2070255119496273920
11408,245276653040932736
11410,276759102626179840
11412,434629833999140224
11415,249033787353638912
11418,178300791290496256
11420,412032159930174464
11423,258072666285175552
11425,220226410906409984
11429,459531440201266304
11434,442887033177213184
11436,231399991666285568
11438,2210011877840423808
11442,3166577446293962624
11446,248230761611145216
11448,224896169930178944
11450,445865399722590464
11452,242350783880806400
11455,246957634521015168
11460,440333108185222144
11462,233780915375712512
11464,272094222680305408
11466,247716980441019520
11468,2101710674001176704
11470,243650196169867008
11472,514368139533911936
11476,436657608315766144
11478,243558047644662400
11480,249066326026623488
11482,176546937101668096
11484,248097209604796288
11486,464282155068829056
11488,258813354870440320
11490,2167020633909492864
11493,445260260307442432
11496,257580321299859968
11498,198770712800744192
11500,160480868901607936
11502,456314131739601664
11504,2164679670569528192
11507,270896613998959232
11509,441665883780455424
11511,246301531019178112
11513,354311299861459584
11515,434282736215498752
11517,449338860034373376
11520,436473616215710592
11524,440843762619440128
11527,439446180255904000
11529,443924796060903680
11533,470101320354523008
11537,468721983023145216
11539,441231920285665408
11541,235688980364776064
11543,2076726780524635520
11546,434536620319490304
11548,356940232162732928
11551,248939469867759232
11553,354098750518429440
