dr2_source_id,dr3_source_id,n_sectors,Prot,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,Teff_Curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period_Andy,in_gyro_sample,flag_nbhr_count,Unnamed: 0,dr2_source_id_supp,dr2_bp_rp,angular_distance,magnitude_difference,ra_supp,dec_supp,parallax_supp,parallax_error,parallax_over_error,pmra_supp,pmdec_supp,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag_supp,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity_supp,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20_fixedreddening,nbhr_count,flag_nbhr_count_supp,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period_supp,flag_in_core,flag_pass_author_quality,flag_benchmark_period
434338021034748032,434338021034748032,1,,,0.104,12.915,0.554,0.454,3347.0,19941.05,70420.69,49.99,43.966,46.126,20.25,-12.805,5.235,,18.078,15.32,16.53,11.54,8.849,10.045,-151.45,108.52,-37.52,,,,21.526,-1.627,False,False,False,False,False,True,False,False,,False,False,False,False,5611.0,4.34338021034748e+17,2.754158,0.05156398,-0.02910614,43.96629107603555,46.12629356950229,5.235159104549603,0.06642314,78.81529,20.249682369829934,-12.804900750711951,1.1269786,1213.7769,16.530098,73.487946,5901.751200885953,381.95108,1.4568127,0.0,5.0,0.0,5.0,2.7577982,1.5481434,1.2096548,,,,,,,144.3644086225235,-11.503301277690635,55.58764770134419,28.03381068885784,0.0,3489.8489,3484.0679,3503.6743,1.0447,0.6728,0.4357,3369.3906,1.0,True,0.02910614,False,10.124747386894478,False,True,False,True,False,False,False,False
438717027952564480,438717027952564480,1,,,0.104,14.0,0.645,0.404,,104511.02,330583.47,44.3,43.043,49.512,36.92,-27.677,7.576,,20.359,16.765,18.135,14.628,11.119,12.475,-102.77,79.64,-19.82,,,,28.341,-4.964,False,True,False,False,False,False,False,False,,False,True,False,False,5613.0,4.387170279525645e+17,3.4753342,0.02609584,-0.008594513,43.04285893662097,49.51244893727056,7.576326579475922,0.14446191,52.44515,36.92027950050013,-27.677259215763254,0.9693237,608.08624,18.135263,14.113571,1559.8589668741824,148.2005,1.5803181,0.0,0.0,0.0,2.0,3.5936852,2.2236042,1.370081,,,,,,,142.21973893482297,-8.784112695546748,56.21078703232597,31.433425074096974,0.0,3034.5166,3029.197,3039.7703,1.2946,0.7552,0.5612,,5.0,True,0.008594513,False,12.532556876854812,False,False,False,True,False,False,False,False
454667952376401792,454667952376401792,1,,,0.104,4.397,0.756,0.191,3083.0,139829.52,575253.11,57.6,39.865,55.913,27.036,-25.176,5.817,,21.183,18.163,19.51,14.82,11.901,13.228,-126.33,114.92,-11.1,,,,28.329,-9.792,False,False,False,False,False,True,False,False,,False,False,False,False,5615.0,4.546679523764018e+17,3.266613,0.2539906,-0.026508331,39.86484321906179,55.91313344281025,5.816528627732667,0.34890774,16.67068,27.035520571932963,-25.175665748903317,1.0634615,329.31226,19.509987,6.6888685,430.3015808480804,53.89106,1.6102053,0.0,1.0,0.0,1.0,3.0194492,1.672926,1.3465233,,,,,,,137.70873186139963,-3.828259385566413,56.86566000257279,38.09393548802197,0.0,,,,,,,3083.75,2.0,True,0.026508331,False,13.333306227145432,False,True,False,True,False,False,False,False
442750831171781888,442750831171781888,1,,,0.104,11.309,0.58,0.464,,259.2,1553.97,8.55,50.93,51.77,22.191,-25.468,5.787,-4.91,7.901,7.745,7.858,1.327,1.337,1.344,-141.25,97.33,-12.61,-21.7,-37.19,-14.18,26.539,-7.38,False,True,True,False,False,True,False,True,,False,False,False,True,5617.0,4.427508311717819e+17,0.1597476,0.45680928,0.014242172,50.92999639431293,51.7702489596376,5.787156431068029,0.06995415,82.72785,22.19095611811373,-25.46755949952217,2.514314,3006.0388,7.858462,1607.8947,6327315.356810851,2887.9316,1.164415,0.0,43.0,0.0,44.0,0.1566329,0.043017864,0.113615036,-4.9113984,0.78342247,1.0,274.9877,58.61776,3.1627605,145.43108595912415,-4.323013497632906,62.62584846539456,31.97904883417742,0.0,10443.694,10397.208,10483.191,0.4096,0.3916,0.209,,0.0,False,0.014242172,False,1.670787965939402,True,False,False,False,True,True,False,False
2804572721839687808,2804572721839687808,1,,,,,,,,,,,15.132,25.301,27.773,-18.91,5.709,,20.654,20.347,20.523,14.367,14.093,14.248,-80.59,112.55,-106.0,,,,23.629,-14.593,False,False,False,False,False,False,False,True,,False,False,False,True,5619.0,2.8045727218396877e+18,0.49559212,0.3453325,-0.07772827,15.131982738541408,25.300938068385264,5.709193784569145,0.9611039,5.940246,27.77300126944332,-18.909681848715124,0.9376593,161.11786,20.523132,9.485618,57.59360505808554,8.981264,1.1377391,0.0,1.0,0.0,0.0,0.30740547,0.13123322,0.17617226,,,,,,,125.52265243744245,-37.52508198892865,23.88834718640579,17.351332563630983,0.0,,,,,,,,0.0,False,0.07772827,False,14.30600624580388,False,True,False,True,False,False,False,False
250133535203532928,250133535203532928,1,,,0.107,0.925,0.968,0.251,3446.0,793025.47,1508681.09,26.39,59.528,49.591,,,,,21.612,19.269,20.722,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False,5621.0,2.5013353520353293e+17,2.4793186,13.78049,-0.037908554,59.52841905109514,49.5907427334836,,,,,,,104.64277,20.722029,6.2123756,155.468817744785,26.214811,1.9245156,0.0,0.0,0.0,1.0,2.3435955,0.89035416,1.4532413,,,,,,,151.10213099883453,-2.791084389246071,68.04511108257422,28.447964480436376,0.0,,,,,,,3507.9062,4.0,True,0.037908554,True,,False,False,False,True,False,False,False,False
437533304904311168,437533304904311168,1,,,0.104,11.986,0.561,0.403,3261.0,30009.92,90174.29,39.87,43.637,47.812,25.593,-27.036,5.126,,18.528,15.608,17.191,11.92,9.083,10.65,-153.38,114.02,-33.7,,,,32.383,-11.16,False,False,False,True,False,True,False,False,,False,False,False,False,5623.0,4.375333049043112e+17,2.9328594,0.9564624,0.03294182,43.63685944686707,47.81155624986869,5.126442611488389,0.11907097,43.053673,25.59313564279645,-27.036273758102105,1.2200593,742.7468,17.191387,39.80687,4527.471316475742,300.54163,2.02077,0.0,30.0,0.0,27.0,2.9201918,1.3370609,1.5831308,,,,,,,143.36254516001864,-10.116845070355708,55.97609945756617,29.699619869265067,0.0,,,,,,,3278.8438,1.0,True,0.03294182,False,10.74046767641867,True,True,False,True,False,False,False,False
438175247894563840,438175247894563840,1,,,1.84,0.278,0.96,0.159,4230.0,938208.31,1762459.06,6.26,41.177,48.168,,,,,21.352,19.559,20.771,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False,5625.0,4.3817524789456384e+17,1.5525932,5.98441,-0.068431854,41.17689640368744,48.16765841114461,,,,,,,84.36737,20.770905,3.9352136,118.97287906035928,11.048149,1.7096223,0.0,0.0,0.0,0.0,1.7924919,0.58086205,1.2116299,,,,,,,141.7034359154816,-10.532612283241706,54.32529425650297,30.59369261204761,0.0,,,,,,,4379.8394,1.0,True,0.068431854,True,,False,False,False,True,False,False,False,False
430095040030168192,430095040030168192,3,,,3.073,3.111,0.753,0.206,3388.0,6712.96,18944.84,7.72,8.869,60.526,36.987,-10.655,8.004,-7.4,16.359,13.737,14.915,10.841,8.237,9.411,-64.01,106.69,-4.8,-25.53,-29.85,-14.51,21.402,-7.631,False,False,True,False,False,False,False,False,,False,False,False,False,5627.0,4.300950400301682e+17,2.6182327,0.092658766,-0.026798248,8.86878642819136,60.52587761051593,8.004497581329947,0.021739481,368.20096,36.987189394206,-10.655293939929352,1.1316942,1111.1707,14.915059,190.99731,25378.69973543064,434.787,1.437883,0.0,0.0,0.0,1.0,2.6223822,1.4440451,1.1783371,-7.401471,10.9165945,2.0,8.377714,,,120.96801882519784,-2.2849889129610155,40.54661216784229,50.2252369002999,0.0,3585.307,3582.281,3587.1653,0.9471,0.6188,0.3949,3434.5781,2.0,True,0.026798248,False,9.431729478305336,False,False,True,True,False,False,False,False
257234112574261376,257234112574261376,1,,,1.111,0.37,0.927,0.074,,64524.15,119397.09,14.73,67.073,47.432,20.192,-25.348,5.655,,20.503,16.796,18.198,13.998,10.471,11.842,-161.04,70.97,-2.45,,,,26.929,-2.467,False,False,False,False,False,True,False,False,,False,False,False,False,5632.0,2.5723411257426138e+17,3.7715015,0.17067574,-0.006576538,67.0729298157596,47.43189261988803,5.6550002833605975,0.13920026,40.624928,20.19217741553391,-25.34778041633207,0.9315621,661.65814,18.198008,17.548182,1516.3296737400383,238.8673,1.6180265,0.0,1.0,0.0,0.0,3.7074509,2.305355,1.4020958,,,,,,,156.21818413597532,-0.9303628685039932,73.04859020045576,25.33283790824656,0.0,3203.9524,3201.0286,3208.682,2.3838,1.4004,1.0201,,2.0,True,0.006576538,False,11.960170738733616,False,True,False,True,False,False,False,False
248883699718165120,248883699718165120,1,,,0.104,9.396,0.943,0.031,3602.0,781528.85,1684360.2,30.51,53.126,47.434,10.833,-15.641,4.328,,21.342,19.088,20.375,14.251,12.113,13.369,-195.56,117.14,-27.87,,,,19.483,-7.039,False,False,False,False,False,True,False,False,,False,False,False,False,5634.0,2.4888369971816512e+17,2.343811,0.42901614,-0.062221527,53.12606023126407,47.43362631171716,4.327942631979999,0.76426667,5.66287,10.83347531046836,-15.640995256041183,1.025107,170.79893,20.375093,6.577208,183.6361110879736,27.658743,1.6748871,1.0,0.0,0.0,1.0,2.254469,0.9673748,1.2870941,,,,,,,149.07353642521122,-7.096712076850022,62.78908272771071,27.417607048174972,0.0,,,,,,,3593.3398,3.0,True,0.062221527,False,13.556500937327366,False,True,False,True,False,False,False,False
232048119415703296,232048119415703296,1,,,0.811,0.405,0.264,0.621,3247.0,78692.59,372563.87,36.03,62.294,42.886,18.971,-24.327,4.229,,19.49,16.526,17.86,12.407,9.558,10.87,-214.97,91.21,-26.18,,,,33.929,-5.476,False,True,False,False,False,True,False,False,,False,False,False,False,5636.0,2.320481194157033e+17,2.9885387,0.369815,0.008426666,62.29431280592092,42.88647213300542,4.22921571209632,0.2100255,20.136677,18.97122116037723,-24.327097738913807,1.2999882,636.00183,17.860365,30.792519,1944.4718198794185,264.2053,1.6005306,0.0,1.0,0.0,2.0,2.9636784,1.6292057,1.3344727,,,,,,,157.0047894713989,-6.53143661864428,68.52414277279279,21.49091182493241,0.0,,,,,,,3246.8438,5.0,True,0.008426666,False,10.991664098937076,True,True,False,True,False,False,False,False
250435870835842944,250435870835842944,1,,,,,,,,,,,59.151,50.612,-1.068,-3.588,0.191,,21.177,19.529,20.719,5.352,4.651,5.549,-3991.45,2280.4,-163.8,,,,32.543,-74.869,False,False,False,False,False,True,False,False,,False,False,False,False,5638.0,2.5043587083584294e+17,0.9521675,1.9327165,-0.10758972,59.15132844809802,50.611553195305845,0.1913969352203093,1.7601907,0.10873647,-1.0684927065707357,-3.5880825392296263,0.9928189,85.86349,20.71941,7.624703,122.33548708998453,12.338057,1.7357472,0.0,0.0,0.0,1.0,1.6481247,0.45772934,1.1903954,,,,,,,150.25728347370523,-2.1680861772872966,68.0467320092726,29.497035042399595,0.0,,,,,,,5729.112,4.0,True,0.10758972,False,7.129084838996061,False,True,False,True,False,False,False,False
2175122694568995200,2175122694568995200,2,,,1.131,0.565,0.925,0.073,3210.0,21250.28,43547.36,17.49,326.706,56.327,15.814,4.56,5.453,,18.57,15.593,16.849,12.172,9.241,10.488,-29.57,179.96,6.95,,,,13.021,-5.764,False,False,True,False,False,False,False,False,,False,True,False,False,5640.0,2.1751226945689953e+18,2.9794168,0.13554583,-0.027463913,326.70587213911136,56.327023178473,5.453033725905771,0.052072298,104.720436,15.814201814166635,4.560292263892886,1.0408765,1352.0493,16.848558,79.54314,4591.568565719953,474.3179,1.486513,0.0,1.0,0.0,1.0,2.9769096,1.721344,1.2555656,,,,,,,99.34410193451347,2.157503102722345,6.376597434359845,62.20358149503901,0.0,3361.7769,3357.5422,3366.5122,1.1227,0.7053,0.4736,3252.1562,4.0,True,0.027463913,False,10.53174934449466,False,False,False,True,False,False,False,False
247998837671935232,247998837671935232,1,,,0.104,0.402,0.93,0.056,4377.0,767137.43,1729718.17,31.91,53.28,46.107,13.608,-18.278,4.277,,21.749,19.591,20.762,14.654,12.603,13.742,-199.19,115.26,-32.3,,,,23.92,-7.624,False,False,False,False,False,True,False,False,,False,False,False,False,5643.0,2.4799883767193523e+17,1.5514317,0.76691103,-0.046857834,53.28005518875087,46.106889341369694,4.276720748758814,1.8139604,2.3576703,13.607546069152036,-18.27788752117801,1.008798,106.42088,20.761503,8.431207,115.49499210150016,12.7815,1.528677,0.0,0.0,0.0,0.0,2.1573296,0.9873142,1.1700153,,,,,,,149.9381781834024,-8.1149782319044,62.50637568634422,26.11083893217668,0.0,,,,,,,4381.407,8.0,True,0.046857834,False,13.91705768782511,False,True,False,True,False,False,False,False
463166528721705088,463166528721705088,1,,,2.685,2.685,0.932,0.056,3541.0,10287.38,19262.55,5.6,46.156,61.104,18.606,-16.891,4.093,,16.987,14.561,15.691,9.781,7.475,8.575,-181.15,161.29,10.11,,,,28.184,-6.487,False,False,True,False,False,False,False,False,,False,True,False,False,5646.0,4.631665287217051e+17,2.434599,0.08079942,-0.022823334,46.15629372579842,61.10400528188461,4.093001710681932,0.039102044,104.67487,18.605800851413267,-16.891104484700048,1.0937045,2520.38,15.690881,256.42465,11873.99939532862,969.6844,1.4110427,0.0,1.0,0.0,1.0,2.4256153,1.2961378,1.1294775,,,,,,,138.32780279786925,2.278202910424438,63.385596329416536,41.65340426901966,0.0,3609.404,3601.9219,3623.7827,0.9844,0.6597,0.3944,3534.3047,2.0,True,0.022823334,False,8.751090406251386,False,False,False,True,False,False,False,False
231915078504498560,231915078504498560,1,,,0.182,0.108,0.529,0.244,3357.0,601618.29,1322929.17,30.43,59.984,44.625,31.355,-20.126,5.761,,21.312,18.213,19.661,14.936,11.936,13.366,-155.14,73.7,-18.73,,,,30.199,4.415,False,False,False,False,False,True,False,False,,False,False,False,False,5648.0,2.3191507850449856e+17,2.74889,0.3329892,-0.02295494,59.983904909992816,44.62458266672123,5.761210913427226,0.5041885,11.426701,31.35539732055216,-20.126431227884986,0.98228097,270.6878,19.661276,8.231724,411.1785736357772,55.67027,1.7565985,0.0,1.0,0.0,2.0,3.099329,1.6508732,1.4484558,,,,,,,154.58667656199313,-6.354466362171746,67.14830920065499,23.537822985169026,0.0,,,,,,,3371.7656,5.0,True,0.02295494,False,13.46384473714245,False,True,False,True,False,False,False,False
442507869167562624,442507869167562624,1,,,0.104,13.436,0.881,0.123,3181.0,27812.55,55704.46,28.05,50.212,50.254,23.062,-24.924,5.794,,18.973,15.799,17.1,12.457,9.468,10.735,-141.53,95.87,-17.12,,,,26.796,-6.854,True,True,True,True,True,True,False,True,,False,True,False,False,5651.0,4.425078691675626e+17,3.1610813,0.04159259,-0.029224396,50.2120887204343,50.254270510034495,5.793926303111781,0.091907166,63.041073,23.061812566522374,-24.924009140353945,1.053521,1017.8618,17.099892,33.372585,3796.35345129481,291.72797,1.5235399,0.0,0.0,0.0,0.0,3.173645,1.8732319,1.3004131,,,,,,,145.88319388179875,-5.839373104394822,61.595946739856366,30.66445677725335,0.0,3276.119,3272.3477,3282.3818,1.7329,1.0717,0.7165,3139.7188,1.0,True,0.029224396,False,10.914756496677963,False,False,False,True,False,True,False,False
276726259013791744,276726259013791744,1,,,1.052,1.05,0.968,0.017,3400.0,164519.49,322208.96,9.36,63.844,55.568,30.68,-32.149,2.564,,20.481,17.791,19.239,12.198,9.668,11.082,-330.45,198.28,23.74,,,,81.264,-3.539,False,False,False,False,False,True,False,False,,False,False,False,False,5653.0,2.7672625901379174e+17,2.74473,1.5992396,-0.016845703,63.8436657236195,55.56784289756772,2.5638339634426863,0.3639343,7.044771,30.680111060323924,-32.148600977875944,1.4147139,380.80853,19.23935,18.730505,606.3023709062084,86.771416,1.8287771,0.0,71.0,0.0,70.0,2.6897354,1.2415581,1.4481773,,,,,,,149.04203983282775,3.399371773272118,72.56626723404115,33.70061087351775,0.0,,,,,,,3374.0469,5.0,True,0.016845703,False,11.28379884720715,True,True,False,True,False,False,False,False
2172126486720171392,2172126486720171392,2,,,0.14,4.685,0.967,0.023,,80961.94,152936.14,24.38,320.899,51.561,16.664,-0.274,7.366,,20.289,16.904,18.226,14.588,11.229,12.546,-8.49,134.99,2.22,,,,7.498,-7.617,False,False,True,False,False,False,False,False,,False,False,False,False,5655.0,2.1721264867201715e+18,3.4124584,0.059143923,-0.0075473785,320.8992474680239,51.560920000610494,7.366367156345803,0.12429261,59.26633,16.664476101124333,-0.2739407552664694,1.0058662,621.4237,18.225863,21.766258,1372.912106866955,215.11604,1.5309436,0.0,3.0,0.0,1.0,3.3848705,2.0627975,1.322073,,,,,,,93.61165534609218,0.9291794310212635,354.2987597470188,60.997517862595096,0.0,3134.6538,3128.9011,3140.6362,1.2284,0.7397,0.5163,,13.0,True,0.0075473785,False,12.562129309423812,False,True,False,True,False,False,False,False
240718799384818944,240718799384818944,1,,,,,,,3960.0,,,,47.265,43.387,8.95,-2.76,4.238,,21.453,19.179,20.701,14.409,12.214,13.715,-193.73,121.79,-51.19,,,,10.107,2.501,False,False,False,False,False,True,False,False,,False,False,False,False,5658.0,2.4071879938481894e+17,1.8823147,0.9783089,-0.05076599,47.265439069577816,43.387015534395466,4.238184765205978,1.3235115,3.2022274,8.949830967251838,-2.760015648992036,1.2029588,107.45281,20.701305,4.4208927,168.91996273246028,13.294568,2.0738313,0.0,0.0,0.0,0.0,2.274599,0.75198746,1.5226116,,,,,,,147.82927057249336,-12.732783993611864,57.123004012910464,24.702772904021565,0.0,,,,,,,3994.0713,3.0,True,0.05076599,False,13.837204819471047,True,True,False,True,False,False,False,False
444544645740154752,444544645740154752,1,,,0.104,8.102,0.695,0.259,3748.0,1602.67,5447.11,48.5,56.443,54.397,47.314,-70.424,13.197,13.84,13.922,11.893,12.899,9.523,7.496,8.501,-63.11,41.64,-0.18,-38.56,-28.76,-16.74,28.885,-9.528,False,False,True,False,False,False,False,False,,False,False,False,False,5660.0,4.4454464574015475e+17,2.0308313,0.18709508,-0.007997513,56.44303028959085,54.3974328144194,13.19705901468031,0.016898043,780.98145,47.3139368322761,-70.42400658620053,1.1402752,1483.9298,12.898752,354.98654,138698.94435949164,689.26044,1.3458009,0.0,0.0,0.0,0.0,2.029397,1.0233574,1.0060396,13.8401375,4.087639,1.0,31.500801,14.19928,14.89298,146.5946217432457,-0.2611527488830235,67.27990434484016,33.573483688231434,0.0,,,,,,,3849.1055,1.0,True,0.007997513,False,8.501138006430889,False,True,True,True,False,False,False,False
248860511193782912,248860511193782912,1,,,0.104,6.195,0.708,0.28,4508.0,2761.1,9362.74,5.84,53.146,47.058,18.809,-19.273,3.267,,14.406,12.909,13.99,6.611,5.26,6.283,-259.05,153.75,-38.43,,,,38.156,-6.884,False,False,False,False,False,True,False,False,,False,False,False,True,5663.0,2.488605111937829e+17,1.5116129,1.7778678,0.08528519,53.14566381977184,47.05779933861789,3.2666731490231213,0.20964476,15.581945,18.80912854200324,-19.27331534066183,13.167464,1165.1343,13.989709,350.28134,54383.12294474396,317.2656,1.6330739,0.0,42.0,0.0,41.0,1.4964628,0.41598892,1.0804739,,,,,,,149.30419488809144,-7.395151673475111,62.69005612342813,27.051997221157205,0.0,,,,,,,4438.2764,0.0,False,0.08528519,False,6.560237314370177,True,True,False,True,False,False,False,False
441465978822973952,441465978822973952,1,,,0.145,0.157,0.919,0.085,,112462.49,262241.99,28.0,51.648,49.262,22.21,-24.99,5.837,,20.729,17.269,18.658,14.233,10.975,12.329,-142.58,91.83,-17.92,,,,26.199,-6.66,False,True,False,False,False,True,False,True,,False,True,False,False,5665.0,4.4146597882297395e+17,3.4467468,0.18477139,-0.044267654,51.64803318776059,49.2620713492476,5.8370092248666126,0.2321086,25.14775,22.21016150920513,-24.990322142300386,1.0290425,494.6795,18.658373,10.472608,980.5692139094756,136.50508,1.6208223,0.0,2.0,0.0,2.0,3.4600544,2.070881,1.3891735,,,,,,,147.21155350470568,-6.154917574362403,62.28966300649693,29.44612193252452,0.0,2938.1653,2917.7244,2964.0479,0.4181,0.2416,0.1968,,6.0,True,0.044267654,False,12.48932477739812,False,False,False,True,False,True,False,False
245898014553497600,245898014553497600,1,,,0.14,0.139,0.786,0.217,3438.0,64624.14,160790.21,30.27,60.868,47.191,21.401,-38.283,6.21,,18.819,16.203,17.406,12.604,10.073,11.257,-142.96,71.74,-10.87,,,,31.473,-10.995,False,False,False,False,False,True,False,False,,False,False,False,False,5667.0,2.458980145534976e+17,2.5830746,0.066005826,-0.028865814,60.86825079397024,47.191319281685054,6.21046398208238,0.11287069,55.022823,21.401227555833422,-38.28318918307879,1.0843004,1219.6969,17.40575,42.601044,2619.002481880755,274.50916,1.472242,0.0,4.0,0.0,2.0,2.6165276,1.4133339,1.2031937,,,,,,,153.35099516261062,-4.019451070642212,68.42051815983551,25.910891146717912,0.0,3394.85,3362.9048,3424.0469,1.0134,0.656,0.4082,3451.8594,5.0,True,0.028865814,False,11.371370511717195,False,True,False,True,False,False,False,False
237749740036703232,237749740036703232,1,,,,,,,3481.0,,,,53.291,41.652,24.509,-13.955,4.691,,21.331,18.488,19.934,14.504,11.756,13.182,-184.37,95.54,-42.59,,,,28.164,3.191,False,False,False,False,False,True,False,False,,False,False,False,False,5669.0,2.3774974003670323e+17,2.4971333,0.32967475,-0.030471802,53.29079069141145,41.65178373045288,4.690945734060135,0.5843718,8.02733,24.509235529602517,-13.95510360750871,1.0584612,231.19553,19.93418,6.6999454,318.9800453602681,50.038685,1.794258,0.0,0.0,0.0,0.0,2.8428898,1.3971977,1.4456921,,,,,,,152.59528911388006,-11.72049219659475,61.24494083817261,21.80732751494382,0.0,,,,,,,3497.875,4.0,True,0.030471802,False,13.29048135081877,False,True,False,True,False,False,False,False
447981620306639616,447981620306639616,1,,,0.104,12.75,0.709,0.263,4356.0,3006.84,7956.79,39.29,49.17,56.281,15.512,-15.119,3.505,-7.09,14.856,13.19,14.062,7.075,5.607,6.408,-223.48,173.81,-4.76,-22.88,-39.08,-13.33,28.393,-6.271,False,False,True,False,False,False,False,False,,False,False,False,False,5671.0,4.479816203066396e+17,1.6742325,0.076332524,-0.013719559,49.17030079920888,56.28074959711533,3.505410502563196,0.018600367,188.45921,15.512128711436365,-15.119060781485938,1.0252776,2480.7576,14.062499,658.23535,41995.22352591195,1036.679,1.2895745,0.0,16.0,0.0,0.0,1.6657715,0.79316807,0.8726034,-7.087608,3.423264,2.0,11.493192,,,142.12687816085435,-1.079747096976745,63.12672234386524,36.58755470172,0.0,4281.76,4278.3906,4284.9346,0.5785,0.4266,0.2269,4223.3027,1.0,True,0.013719559,False,6.7861934639145005,False,True,False,True,False,False,False,False
515124702309019648,515124702309019648,1,,,,,,,3087.0,,,,34.432,63.917,29.056,-15.701,6.39,,19.491,16.299,17.586,13.413,10.283,11.559,-104.63,115.26,7.39,,,,24.085,-3.928,False,False,True,False,False,False,False,False,,False,False,False,False,5674.0,5.1512470230901965e+17,3.2049694,0.10017493,-0.036136627,34.4323999162875,63.91749911645896,6.38974515682515,0.09049494,70.60887,29.056381416720985,-15.70090770543836,1.0198431,1194.8171,17.586496,44.173862,2396.0915282606074,403.99387,1.5031638,0.0,0.0,0.0,1.0,3.1922436,1.9048843,1.2873592,,,,,,,132.24487746984258,2.617088326326959,58.221421308451184,46.482126183277884,0.0,3219.256,3215.8345,3222.8599,1.2087,0.7418,0.5062,3113.5,7.0,True,0.036136627,False,11.61391404050508,False,True,False,True,False,False,False,False
249061202126185728,249061206426402816,1,,,0.104,14.0,0.405,0.579,4535.0,108116.39,816209.71,107.0,53.237,48.296,2.04,-7.167,5.547,,20.888,19.223,20.456,14.36,12.793,13.99,-152.3,92.84,-19.46,,,,4.95,-3.96,False,False,False,False,False,True,False,False,,False,False,False,False,5676.0,2.4906120212618573e+17,1.4440498,1.5594532,-0.018341064,53.2374649822402,48.29611301169575,5.54655511176006,1.8548439,2.9903083,2.039569340375777,-7.167022003670708,1.7335097,54.514133,20.456,9.414319,162.23297398315432,17.43938,1.7983345,0.0,1.0,0.0,0.0,1.6649895,0.43153763,1.2334518,,,,,,,148.63123209312425,-6.350709205370713,63.1333326294028,28.228026745875624,0.0,,,,,,,4542.6406,1.0,True,0.018341064,False,14.176116037336888,True,True,False,True,False,False,False,False
248253679557141376,248253679557141376,0,,,0.104,11.844,0.891,0.105,3083.0,67494.51,130456.23,25.63,54.552,47.878,21.734,-25.892,5.815,,20.184,16.84,18.172,13.731,10.551,11.854,-146.82,86.15,-18.03,,,,26.683,-6.38,False,True,False,False,False,True,False,True,,False,True,False,False,5679.0,2.4825367955714138e+17,3.3109932,0.052563567,-0.0075531006,54.55204504149683,47.878172691483776,5.814990868597687,0.17936705,32.419502,21.734215067330396,-25.89195562855084,1.0451834,671.96173,18.171734,12.975109,1456.5470102433237,134.98036,1.5493815,0.0,0.0,0.0,1.0,3.344345,2.0121956,1.3321495,,,,,,,149.5930360162594,-6.172647056222866,63.96600262245034,27.592138783619475,0.0,3167.756,3151.5327,3173.3782,1.427,0.8571,0.6071,3070.3125,1.0,True,0.0075531006,False,11.994479041617446,False,False,False,True,False,True,False,False
274853240956673792,274853240956673792,1,,,0.146,8.304,0.971,0.03,4643.0,9106.31,17532.89,24.68,62.861,52.536,,,,,15.649,14.386,15.14,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False,5680.0,2.748532409566738e+17,1.269517,26.790905,0.014279366,62.86088209372499,52.53571307457857,,,,,,,536.3607,15.140237,768.9881,13961.142581711058,1353.1359,1.2974426,0.0,4.0,0.0,1.0,1.2632408,0.5085974,0.75464344,,,,,,,150.70781365167477,0.8002271215586723,71.14233933542896,30.858509496274024,0.0,,,,,,,4871.478,2.0,True,0.014279366,True,,False,False,False,True,False,False,False,False
253663143624740864,253663143624740864,1,,,4.436,4.599,0.921,0.085,4913.0,1710.3,3639.54,4.9,66.835,44.895,14.97,-23.49,4.532,16.83,13.443,12.217,12.903,6.478,5.351,5.993,-203.1,82.33,-10.22,-37.12,-32.35,-13.69,28.403,-5.718,False,False,False,False,False,False,False,True,,False,True,False,True,5682.0,2.5366314362474086e+17,1.2455263,0.18568406,-0.011711121,66.83546970717174,44.89540245344892,4.531610720095384,0.016890788,268.28888,14.969930659509084,-23.49019633080609,0.84887856,5753.5566,12.90323,2274.2305,102905.548008209,2796.2283,1.2332058,0.0,0.0,0.0,0.0,1.2262669,0.53983593,0.68643093,16.830809,0.74190843,1.0,21.285713,10.8679285,8.468704,157.93482172980003,-2.8058263134585046,72.39698630814648,22.86158503018296,0.0,4830.039,4821.972,4837.26,0.2066,0.1621,0.0854,4924.5396,0.0,False,0.011711121,False,6.184492690959216,False,False,False,False,True,False,False,False
