Unnamed: 0,dr2_source_id,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period
6235,468820354946749568,2.1259632,468820354946749568,0.59402114,-0.0039253235,60.489888381427164,56.289897859810026,6.099135957780164,1.4467362,4.21579,21.631462664009337,-11.230276889530927,1.0957386,87.8462,20.733524,4.317741,168.1338531382326,20.792711,2.076384,0,0,0,0,2.4312077,0.8814411,1.5497665,,,,,,,147.16676450232706,2.662044597348784,70.54752720573984,34.826295487104495,0,,,,,,,3763.5117,5,True,0.0039253235,False,14.65986589482015,False,True,False,True,False
6237,213552645906090496,3.2375183,213552645906090496,0.19038187,-0.012123108,82.54447270628825,49.57839614735636,4.682329105840387,0.2885839,16.225191,8.833213621924145,-26.937544943118162,1.0002108,468.13882,19.362724,9.107265,485.67247981357764,93.40784,1.5596615,0,1,0,1,3.2320633,1.9013748,1.3306885,,,,,,,160.8644881775719,8.440842472372521,84.61589514864609,26.278364278595323,0,,,,,,,3097.1875,6,True,0.012123108,False,12.715033982171962,False,True,False,True,False
6239,2070280653087694592,2.3962011,2070280653087694592,0.040829156,-0.023944855,309.6199338721505,44.79449024158847,6.12760830556962,0.038174525,160.51564,12.13608621722842,4.576598996255473,1.0151616,1821.4829,16.375711,205.10632,6260.885671131094,524.07697,1.4024638,0,0,0,0,2.4036446,1.2842388,1.1194057,,,,,,,83.581192945948,2.114646870296079,333.9440280188164,59.75311158047979,0,3522.6328,3506.884,3538.967,0.6611,0.4411,0.2664,3558.5312,2,True,0.023944855,False,10.312166421807543,False,True,False,True,False
6243,436836931791049728,3.2000408,436836931791049728,0.15832114,-0.045209885,48.16113015302196,50.87034002309789,5.153784313148789,0.9395316,5.4854827,16.339340124768434,-6.997455914320335,1.0469947,157.73479,20.40117,6.1020546,195.98832224644826,22.458239,1.7618066,0,0,0,0,2.514164,1.1303139,1.3838501,,,,,,,144.4442626380845,-6.0075683387547265,60.36421251414105,31.64718611927022,0,,,,,,,3116.5625,1,True,0.045209885,False,13.961801927034516,False,True,False,True,False
6245,160255335873543040,3.1368103,160255335873543040,0.076093845,-0.03345108,71.85032666634113,31.496407867558045,5.051611657151718,0.107637584,46.93167,11.238479049645616,-20.845896853784538,1.0206867,955.88574,17.43682,21.532991,2723.3385388794245,229.54736,1.4896071,0,3,0,1,3.182167,1.905489,1.2766781,,,,,,,170.6197537255073,-8.784802990153471,74.39853030941117,9.034873019091552,0,3410.5696,3402.1414,3418.3691,2.02,1.2665,0.8168,3154.75,1,True,0.03345108,False,10.953968860342304,False,False,False,True,False
6247,433356706906411008,2.6677895,433356706906411008,0.1411618,0.011739731,46.35028862555071,45.53322373364956,4.927661438315397,0.9693632,5.0834007,2.06467959937739,-4.4657492833266375,1.337734,105.075905,20.122053,7.391256,283.15882718196036,29.431738,1.9666072,0,18,0,24,2.520958,1.0167255,1.5042324,,,,,,,146.1394154662925,-11.216157820020548,57.15273267710885,26.945970718679828,0,,,,,,,3410.2969,1,True,0.011739731,False,13.585257453302402,True,True,False,True,False
6249,233427521170450944,2.1076775,233427521170450944,0.24149315,-0.025196075,60.41651039897913,44.988159914684246,5.167455130390559,0.57997024,8.9098625,28.816211826904013,-25.83445960194679,1.0560813,252.84712,19.986116,8.483233,290.38198986632284,29.306929,1.7387146,0,1,0,1,2.7080593,1.3124142,1.3956451,,,,,,,154.57836695566175,-5.878730213649043,67.5612601922863,23.826573996528094,0,,,,,,,3779.4434,4,True,0.025196075,False,13.552499980734636,False,True,False,True,False
6251,440877091560104832,3.0116348,440877091560104832,0.26137388,-0.028997421,44.723853821736874,52.13241634066218,5.025858117098127,0.42558756,11.809222,20.721549811621255,-19.088164941626594,1.0634476,306.25925,19.765963,7.1827593,348.49196679506144,47.804714,1.6272515,0,2,0,1,3.1930752,1.8195267,1.3735485,,,,,,,141.94712261422436,-5.970270434958529,58.450319305950096,33.53652760038322,0,,,,,,,3232.7812,3,True,0.028997421,False,13.272013720925214,False,True,False,True,False
6253,2216104271772866560,3.2591085,2216104271772866560,0.05802827,-0.026397705,324.1347208872446,62.02880702787206,8.359467463415346,0.05286527,158.12778,24.72036521496034,10.753263800772977,0.9774436,997.1073,17.025978,36.749218,4100.743340646788,295.4299,1.5303829,0,1,0,1,3.2336473,1.9234085,1.3102388,,,,,,,102.11451387925251,7.316433095360453,14.625810233323,66.86942436647733,0,3174.7773,3171.6558,3177.724,1.0927,0.6621,0.4675,3086.75,2,True,0.026397705,False,11.636871147184817,False,False,False,True,False
6258,451712293321507584,2.03479,451712297620171648,1.100402,0.057092667,36.86583689071138,51.331648227429504,6.506041661353682,0.8709799,7.4697957,21.78699732453963,-7.215135527728839,1.6541446,65.66702,20.121016,9.993262,252.18552937578553,39.63393,1.8282008,0,0,0,0,2.227888,0.8504677,1.3774204,,,,,,,137.83492969808583,-8.740149176208988,52.62890400951184,34.55801172732173,0,,,,,,,3845.4297,7,True,0.057092667,False,14.187599748475256,True,True,False,True,False
6260,186085337912382592,1.2966213,186085337912382592,1.5678898,0.051457405,73.94404164801529,35.532419035879386,11.607946740890604,0.115889914,100.16357,26.437984564904994,-54.477673044951125,5.7072506,972.44336,11.192697,235.55939,523948.78007316304,339.44528,1.2745495,0,2,0,0,1.2854176,0.54239464,0.7430229,8.129496,0.38828883,1,72.316864,,,168.56975993095688,-4.887070399597478,76.65342564714692,12.834083031325303,0,4896.845,4888.4355,4906.088,0.4308,0.338,0.1798,4813.9717,0,False,0.051457405,False,6.5164736054599075,True,False,False,False,True
6262,442937954313019392,3.3700676,442937954313019392,0.28163156,-0.0066566467,50.73906364462441,51.804308413051416,5.524806784518671,0.15005971,36.817387,22.657662674308945,-25.733596415951077,1.0575256,699.75903,17.92506,15.445019,1831.745632756858,163.125,1.542338,0,0,0,1,3.445757,2.1114292,1.3343277,,,,,,,145.3133412442685,-4.359415309104833,62.50471342668196,32.04657151425886,0,3130.243,3127.9531,3133.1416,1.2263,0.7315,0.5302,,4,True,0.0066566467,False,11.636645743835434,False,False,False,True,False
6264,249146556016627200,0.17600441,249146556016627200,0.15175073,0.015748978,52.458427645642416,47.97671865425852,5.886515181502991,0.037590154,156.59727,19.85440577416942,-22.772387503243543,0.94587183,2428.8367,7.65257,1348.0593,7729897.34394854,1919.3105,1.1676649,0,1,0,2,0.17081451,0.045705795,0.12510872,1.8181865,10.567556,1,310.48132,300.13068,11.514163,148.3884413288469,-6.911191187847768,62.46733765725063,28.062357869295525,0,10247.012,10219.305,10274.884,0.4587,0.4373,0.2332,,0,False,0.015748978,False,1.5018611128868766,False,False,True,True,False
6267,249868179240446976,3.0052376,249868179240446976,0.20324156,-0.023069382,55.295099631961506,50.52813435865198,4.818658377493112,0.26585498,18.12514,22.01262986081222,-32.6361656468214,1.0684417,502.26703,18.69836,11.494995,847.7571289311911,84.29248,1.5004251,0,2,0,1,3.032854,1.7617111,1.271143,,,,,,,148.39124309738625,-3.759242044933967,65.28994878990206,30.023675213858503,0,3183.1753,3173.5298,3193.9229,0.9733,0.5971,0.4076,3236.7188,7,True,0.023069382,False,12.112991131864762,False,True,False,True,False
6271,510459783711895552,3.1794052,510459783711895552,0.047091153,-0.033107758,19.96461195041906,60.609006055287296,4.7688110835396875,0.094292,50.57493,23.063569439798915,-9.065797156332323,1.0240532,958.72144,17.677982,27.85599,2209.6354454007073,228.71297,1.5018412,0,1,0,1,3.247244,1.956356,1.2908878,,,,,,,126.41436852126654,-2.0704324689585163,47.325254207403155,47.11654529393962,0,,,,,,,3128.375,9,True,0.033107758,False,11.070032921311745,False,False,False,True,False
6274,433175008315771776,1.761282,433175008315771776,0.965555,-0.06420326,47.17325203276369,45.34534880475704,3.155144971672847,1.508152,2.0920603,19.280205684473867,-7.392819902983712,1.017714,88.70528,20.788101,3.0769353,118.91572664781789,8.202094,2.0064464,0,0,0,0,1.2641296,0.03582573,1.2283039,,,,,,,146.74396011757594,-11.086040540268058,57.70440732857387,26.590827011128695,0,,,,,,,4122.867,2,True,0.06420326,False,13.283197790657473,False,True,False,True,False
6276,245130108759395840,0.79085827,245130108759395840,0.17712858,0.0018978119,58.27783117948199,46.65216126502218,3.7874532157981458,0.016943224,223.53793,14.583936385752436,-17.470862027531695,1.0464114,5865.5273,11.00961,2753.0498,485416.9995328265,3152.0605,1.2008767,0,42,0,43,0.781765,0.30476284,0.47700214,16.556421,0.4795955,1,78.08855,9.039572,4.0980287,152.35367340978323,-5.5792322530730365,66.37049669494144,25.78142558106475,0,6392.6123,6386.698,6400.4995,0.4033,0.3463,0.1879,6211.381,0,False,0.0018978119,False,3.90134656087098,False,False,False,False,True
6278,249211633360951296,3.0590725,249211633360951296,0.08808718,-0.035369873,52.342749291918395,48.237233896519264,5.956101938149261,0.07300948,81.57984,23.18563838816637,-26.11370669369215,1.0504172,645.67926,16.791933,34.885567,4949.661899454336,231.75508,1.506034,0,0,0,0,3.089549,1.8090725,1.2804766,,,,,,,148.17483444493533,-6.741334163253652,62.46448359628836,28.334071579175145,0,3319.17,3316.0771,3322.081,1.167,0.7241,0.4977,3203.4688,4,True,0.035369873,False,10.666743669966202,False,False,False,True,False
6280,436211966808344832,0.7254219,436211966808344832,0.14695579,0.0052022934,46.96031038333538,49.10817099205598,5.732865669195781,0.015504917,369.745,24.429855278945823,-24.166050609314762,0.9730035,6650.8076,9.9914055,3065.282,1201954.6859479386,6688.5996,1.1959928,0,0,0,0,0.7184286,0.27519798,0.44323063,-1.5955344,0.6116926,1,90.23699,,,144.68161093444763,-7.9168958468927695,58.86655729890036,30.21510151251209,0,6403.712,6388.56,6415.2954,0.2589,0.2234,0.1209,6369.7446,0,False,0.0052022934,False,3.783264315234021,False,False,False,False,True
6283,249266677662158592,3.021841,249266677662158592,0.070115134,-0.031560898,53.07626319382889,48.54665070290847,5.740439527608897,0.08259911,69.4976,22.312223743239322,-25.807327190546367,1.0367497,956.89825,16.95601,53.809334,4220.105218052485,366.74594,1.4969624,0,0,0,1,3.0624542,1.7910309,1.2714233,,,,,,,148.39753024520445,-6.208403542351638,63.0934830345206,28.498182977989362,0,3322.114,3317.5066,3327.142,1.2529,0.7789,0.529,3226.625,3,True,0.031560898,False,10.750736549728533,False,False,False,True,False
6285,3294254523217348864,2.9705296,3294254523217348864,0.1140195,-0.022057533,70.55145946926605,11.09312915897266,10.984663712225162,0.051366344,213.84944,-12.945785193022841,-25.421298617242954,1.4200909,1520.9268,15.674869,190.84888,13679.16705280417,857.4802,1.5015582,0,1,0,0,2.983161,1.7160387,1.2671223,-176.39157,4.1854897,2,4.9886637,,,186.6052080614549,-22.27495548826521,70.55494111393537,-11.042941505757451,0,,,,,,,3257.5,0,False,0.022057533,False,10.87880241287468,True,False,False,False,True
6287,246436942748232448,2.0278091,246436942748232448,0.7093391,-0.04259491,62.60755575468947,48.32197713984903,4.272704197134871,0.7430878,5.749932,6.739434114748537,-3.2323661984369414,1.4954702,185.21028,19.891254,14.562023,325.9902426276706,40.794155,1.9463166,0,43,0,42,2.126852,0.7004814,1.4263706,,,,,,,153.45840616972222,-2.3965247900502695,69.96124215845514,26.770540257228486,0,,,,,,,3851.9414,6,True,0.04259491,False,13.044768561497504,True,True,False,True,False
6289,239990853969104384,2.0998774,239990853969104384,0.05737907,-0.01842022,47.12883158654231,41.6880172607651,5.716143031350383,0.027457854,208.1788,22.983446158483186,-27.144904971861905,1.0407549,3434.1665,14.944493,622.62646,21567.651927486084,1279.7886,1.3575463,0,2,0,0,2.1059427,1.0748377,1.031105,19.943892,5.20268,2,6.596309,,,148.64265615939337,-14.239818890182049,56.46833761878791,23.109488272613007,0,3831.184,3828.6567,3833.6855,0.6334,0.4394,0.2505,3786.2656,0,False,0.01842022,False,8.73000873038647,False,True,False,True,False
6291,2053499185069015424,3.1166391,2053499185069015424,0.05376823,-0.02186203,291.8665907865761,40.90348057420457,5.197494996564861,0.05402317,96.208626,2.3236218030060183,-2.099564776328916,1.1269028,1075.2579,16.908607,58.589027,4524.665446039064,479.83667,1.5268515,0,2,0,0,3.1377192,1.8380413,1.2996778,,,,,,,73.39382793300005,11.143192079751355,306.30863496604144,61.61463601267036,0,3276.0918,3272.876,3279.093,1.3088,0.8098,0.5519,3167.5,8,True,0.02186203,False,10.487577882532964,False,True,False,True,False
6294,447520959294218368,3.7176342,447520959294218368,0.15361626,-0.0035209656,47.17254049845423,55.464612189187356,5.593962089076706,0.14727177,37.98394,23.367128966875068,-16.899723046635366,1.0738872,715.59314,17.770151,18.436348,2199.3899679733877,217.77405,1.6029584,0,4,0,1,3.4732208,2.0952091,1.3780117,,,,,,,141.58569027976876,-2.356242840796154,61.478243017410286,36.18632253535563,0,,,,,,,,1,True,0.0035209656,False,11.508748732215258,False,True,False,True,False
6296,341259237845982848,2.7351933,341259242141604608,0.226758,-0.048080444,37.44516989086779,44.431078717251204,5.804753948683781,0.81241566,7.1450543,32.95945725545821,-10.974548305367858,1.0644931,140.29494,20.265234,4.4780903,235.62497103686445,18.358282,1.7812848,0,0,0,0,2.9367218,1.4888306,1.4478912,,,,,,,140.84488356630308,-14.993235645125711,50.047978767944535,28.00711515382935,0,,,,,,,3378.4531,3,True,0.048080444,False,14.084153071703732,False,True,False,True,False
6298,244600281591141760,1.089056,244600281591141760,0.07128463,0.062469482,56.498664589707,45.68038058737625,4.821865085777914,0.030936696,155.86232,18.570403927544035,-20.258030628114973,1.4358068,358.20114,13.805198,18.887072,59593.04374807755,41.0417,1.7140449,6,5,9,5,1.0954895,0.100198746,0.99529076,,,,,,,152.00279925583635,-7.109212275843588,64.78936590456215,25.129988115945903,0,4477.2515,4354.504,4769.038,0.252,0.1908,0.1006,5321.3745,1,True,0.062469482,False,7.221272989722285,True,True,False,True,False
6302,168451988901013248,2.460534,168451988901013248,0.20241526,-0.021213531,58.90453957059944,31.07898384141138,5.203209650566658,0.032230675,161.43657,19.99704664549909,-20.22282481650017,1.1443374,3034.7234,15.065573,457.9893,21146.25234554806,1114.388,1.4029552,0,8,0,1,2.4748526,1.3440914,1.1307611,-3.940111,4.3351717,2,7.565199,,,163.09696368190237,-17.07808421556505,63.26694960790581,10.480214306113965,0,,,,,,,3518.9688,0,False,0.021213531,False,8.646929364043348,False,True,False,True,False
6304,178153559812722048,2.6889963,178153559812722048,0.022117976,-0.027614594,68.31669492896818,37.595309833663144,7.215815918900107,0.06689942,107.860664,20.733654948392207,-34.50873522839498,1.0812931,1297.6927,16.53592,68.061935,5770.828849746443,445.8541,1.4409891,0,0,0,0,2.7031946,1.5120754,1.1911192,,,,,,,164.04421234938098,-6.987996648247252,72.31601938367231,15.477798060670226,0,3423.282,3419.3452,3426.988,0.9003,0.5832,0.3682,3400.4375,3,True,0.027614594,False,10.827346416871974,False,True,False,True,False
6306,245786787779877120,1.5631943,245786787779877120,3.3563962,0.053207397,59.843271604881615,46.62470231541868,1.7571614528680706,0.31947485,5.500156,0.8202291281608933,-9.659632438070656,10.542591,1134.5394,15.920214,343.4872,9162.514425302184,718.97015,1.5993909,0,50,0,51,1.5622845,0.48493004,1.0773544,,,,,,,153.1962122520001,-4.90689089763038,67.52477896931018,25.510855161827127,0,,,,,,,4365.2324,1,True,0.053207397,True,7.144272036892053,True,True,False,True,False
6308,3454295170852729600,0.077049255,3454295170852729600,0.12833229,-0.022562027,87.17633480604144,33.427010824490694,10.876590462411153,0.068251535,159.36038,14.03606372901245,-59.33863188506122,0.9832464,925.2297,16.861593,248.79364,1488.3121011602325,139.19887,1.1360958,0,1,0,1,0.088251114,0.04281807,0.045433044,,,,,,,176.49780492972317,2.8892301553561066,87.6072516375874,10.011179885068167,0,,,,,,,,5,True,0.022562027,False,12.044057127947084,False,True,False,True,False
6310,463907462123406080,3.026226,463907462123406080,0.18331136,-0.033996582,41.310774214835526,57.886969682554934,3.2629768935385703,0.08299622,39.314766,15.471593790869424,-12.298352002059575,1.0636505,750.6484,17.294708,42.3562,3090.5449061041318,326.7741,1.5005435,0,0,0,0,3.0399284,1.7680283,1.2719002,,,,,,,137.6088427117076,-1.7048039662303873,58.78322462931788,39.60698533930937,0,,,,,,,3223.875,4,True,0.033996582,False,9.862778243871007,False,True,False,True,False
6312,446117192183136256,3.1505146,446117192184196608,0.122061536,-0.0061569214,49.64335887112029,53.198597180928836,5.702650635928173,0.1506605,37.851,23.645173963113066,-24.802865038590554,0.988082,686.4324,18.016565,11.837242,1662.6290346283947,161.08585,1.5389936,0,0,0,2,3.2885895,1.9679317,1.3206577,,,,,,,143.9949508244465,-3.547671498513765,62.25120613992334,33.57738825631806,0,3167.5005,3161.2883,3172.387,1.1366,0.6868,0.4866,3145.6562,0,False,0.0061569214,False,11.796949152977437,False,False,False,False,True
6314,442008209852822400,3.5381145,442008209852822400,0.20091863,-0.015911102,52.76430664144942,50.411446629418684,6.165167091460965,0.1220351,50.519623,23.15265028481365,-27.358579985875885,1.0055288,777.6498,17.833424,19.667412,2045.1643175027243,213.00745,1.5751439,0,3,0,2,3.5252533,2.1629047,1.3623486,,,,,,,147.1528765705144,-4.799965728264924,63.45939249227532,30.346686439772537,0,3142.6455,3135.6555,3201.3274,1.25,0.741,0.5541,,5,True,0.015911102,False,11.78314787229622,False,False,False,True,False
6316,172751178147641984,3.8859482,172751178147641984,0.17743097,-0.0027637482,66.35449859864713,33.64208718973011,8.041424718180389,0.15346313,52.399723,25.408144123654097,-39.97400050780811,1.1184369,586.0349,17.70515,12.674042,2423.7536869823166,221.3579,1.6334754,0,1,0,2,3.8264656,2.4079895,1.4184761,,,,,,,165.8810639464615,-10.845199034727802,70.05350458028778,11.825705914970634,0,,,,,,,,3,True,0.0027637482,False,12.231815606963139,False,True,False,True,False
6320,2173544483072061056,2.9108353,2173544483072061056,0.059099365,-0.0192585,326.2567041234199,54.147200653851236,7.365275205466564,0.038301833,192.29562,21.970474447882946,4.942315892882944,1.1307818,1511.9728,16.048634,74.03464,9503.318811409823,600.0204,1.4797376,0,1,0,1,2.926178,1.6807518,1.2454262,,,,,,,97.74291310025214,0.6558219916339518,2.8107490117672156,60.81569220157985,0,3295.662,3291.881,3306.0688,1.0559,0.6645,0.4428,3290.625,3,True,0.0192585,False,10.384578470492606,False,False,False,True,False
6323,2078086601528519168,3.0487194,2078086601528519168,0.11615328,-0.03394699,295.03231225514753,43.49859132853584,4.999460492194874,0.06254765,79.930435,3.218072123585433,0.6188984025279298,0.9666308,1165.8308,17.289537,45.351543,3083.6212382829654,385.95236,1.4872115,0,1,0,2,3.06209,1.7977962,1.2642937,,,,,,,76.83162358294108,10.238178622916593,312.9940982519952,63.249811258982966,0,3353.022,3351.1064,3356.0679,1.2708,0.7929,0.5373,3209.75,1,True,0.03394699,False,10.784153133585093,False,False,False,True,False
6327,249110748869524224,3.489664,249110748869524224,0.1500578,-0.0093688965,52.09836541652757,47.57164371036378,5.583327863606059,0.18335988,30.450108,23.014569898516502,-26.66632438605877,1.0825733,571.90106,18.298649,11.482248,1349.9334022869812,112.351746,1.5925702,0,3,0,3,3.5614967,2.1849632,1.3765335,,,,,,,148.4205053263085,-7.381964255844189,62.07789359938208,27.739581990351187,0,3132.8167,3127.2732,3141.5742,1.4123,0.8332,0.6237,,1,True,0.0093688965,False,12.033114490204788,False,False,False,True,False
6329,434126292029472128,2.2185822,434126296327258496,0.02965616,-0.030866623,44.511729505918105,45.81186035504151,4.9565951805064445,0.5352828,9.259769,37.347349573502356,-16.6398212494519,1.0600027,218.22614,20.001783,6.91965,279.5344278772602,35.548283,1.6677917,0,0,0,0,2.8759632,1.5059872,1.369976,,,,,,,144.85713056091674,-11.601016628460679,55.8788780172509,27.613989077407656,0,,,,,,,3686.4219,0,False,0.030866623,False,13.477700622294373,False,True,False,True,False
6331,2199840609315136512,2.5135603,2199840609315136512,0.07991596,-0.019935608,331.15684705004975,59.21119945021547,7.741860837545265,0.020576233,376.2526,25.310269945426818,5.022178659743744,1.169001,1507.7599,14.774675,213.62703,28292.871674530732,573.4021,1.4274703,0,2,0,1,2.518302,1.3623295,1.1559725,-17.820383,6.90099,2,8.092932,,,102.99493699984443,2.957253285705028,14.403930504131944,62.42397299182995,0,3476.4236,3467.4805,3488.33,0.7269,0.4784,0.2992,3488.4766,2,True,0.019935608,False,9.218902171608681,False,False,False,True,False
6335,409142883883281920,2.630021,409142883883281920,0.3513505,-0.015028954,23.90414205683061,54.620965284344685,6.523304736529484,0.10009711,65.16976,30.874516093717734,-17.006152715025603,3.7842317,1788.2097,15.093346,403.47928,21840.385603346916,1147.8046,1.4599268,1,4,0,2,2.6130056,1.419405,1.1936007,2.4628775,6.003615,2,8.4996605,,,129.35833002180152,-7.698606965817117,45.54952458151754,40.899769477053674,0,,,,,,,3428.6094,1,True,0.015028954,False,9.165683977521446,True,True,False,True,False
6337,444206477194772352,2.8413677,444206477194772352,2.0882716,0.019069672,58.29947690771396,53.40011488688522,4.596984822147447,1.2175039,3.7757452,11.935137030064773,-11.045160456506812,1.3991477,113.489494,20.448214,5.888279,208.41030159176353,29.547615,1.9941901,0,0,0,1,2.378786,0.8811703,1.4976158,,,,,,,148.07162896506026,-0.3580133126629155,68.23629461733049,32.329753106656106,0,,,,,,,3326.8281,1,True,0.019069672,True,13.760578926489217,True,True,False,True,False
6339,444738400303535360,2.3097324,444738400303535360,0.084147766,-0.018461227,54.03917124246888,53.10885081509161,3.3127338365429546,0.050458543,65.65259,14.09432591482554,-15.767083654709277,1.0099925,1133.8639,16.221622,99.53796,7055.010464609015,372.77704,1.3925784,0,21,0,21,2.3019962,1.2070255,1.0949707,,,,,,,146.23070488273257,-2.1446261973807785,65.22916671565416,32.71802594071993,0,,,,,,,3617.3203,1,True,0.018461227,False,8.822555185291353,False,False,False,True,False
6344,102134665896732544,3.0363255,102134665896732544,0.47750017,-0.0280056,38.43664185493848,24.805399234716724,6.967317979959007,0.44135714,15.786123,30.829598753915484,-29.458651265303786,1.0759022,233.54036,19.660654,6.5123973,384.74552321928667,37.554977,1.6431923,0,0,0,0,3.0959702,1.7202778,1.3756924,,,,,,,150.62285545056423,-32.507197442019574,43.91570642925955,9.2333030937886,0,,,,,,,3217.4375,0,False,0.0280056,False,13.875982226299868,False,True,False,True,False
6346,442921805235699456,0.032631397,442921805235699456,0.19332363,0.013646603,50.09879178078978,51.61824332613774,6.184836384047821,0.036014564,171.73152,24.983095748039354,-26.03174895653787,1.1064513,3584.6536,7.2745633,1860.3142,10021196.051322192,2924.6746,1.1608146,0,46,0,45,0.024065495,-0.004901409,0.028966904,,,,,,,145.08104473374013,-4.7314221381685675,61.99261173465356,31.987603163281797,0,11247.238,11216.297,11276.234,0.2549,0.247,0.1317,,0,False,0.013646603,False,1.2312043881807373,False,False,False,False,True
6348,276081429801987712,3.2946682,276081429798459776,76.059235,0.14717865,62.209045416429475,54.42680600995214,,,,,,,48.154495,20.504034,4.7647815,303.51659298894543,30.238865,2.9667795,0,20,0,33,2.5990047,0.6374092,1.9615955,,,,,,,149.1389786413138,1.92576567067185,71.17729018830634,32.78872365370945,0,,,,,,,3073.9375,5,True,0.14717865,True,,False,False,False,True,False
6350,449268083267080832,1.2215338,449268083267080832,3.8451214,0.12621593,51.03438036852967,56.57026017070616,3.138318300532442,0.035472706,88.47135,15.041615879464779,-15.833897284531735,2.1895735,1906.6321,12.108291,173.27013,287887.9561679212,344.21942,1.6630987,0,38,0,35,1.2187805,0.2103262,1.0084543,-6.1740017,10.443686,1,16.966322,,,142.83951774933692,-0.2805845510053173,64.45813144331078,36.53462797762722,0,,,,,,,4979.6953,1,True,0.12621593,True,4.59177561896213,True,True,True,True,False
6353,465339163699013888,2.813304,465339163699013888,0.14127481,-0.027450562,37.37609175439922,60.54823462657095,5.878167060089288,0.042964976,136.81299,27.281209452468136,-14.468978844755858,1.0316896,1541.0012,16.225473,117.595856,7934.684927496019,542.70435,1.4662743,0,2,0,2,2.841858,1.6154556,1.2264023,,,,,,,134.7046790903983,-0.06236105069979945,57.789615225482805,42.85834580169692,0,3327.2627,3324.2666,3330.2908,0.9286,0.5898,0.3892,3340.9375,3,True,0.027450562,False,10.071683027690117,False,False,False,True,False
6355,470623618442423168,3.2105064,470623618442423168,0.053356037,-0.040449142,62.80546792487778,60.290840450525,5.299479070793853,0.11240843,47.144855,18.09258903341499,-24.700672078121816,0.9141918,863.06415,17.854641,26.260944,1900.1075035809824,224.5652,1.5308315,0,0,0,0,3.1513767,1.8476868,1.30369,,,,,,,145.3746776340508,6.442684518629014,73.1945799355543,38.428348496712765,0,,,,,,,3110.4375,6,True,0.040449142,False,11.475806867377818,False,True,False,True,False
6357,242736712461022976,2.3796139,242736712461022976,0.11991551,0.0057792664,50.73221023240731,46.11501253059598,6.222419978941094,0.08809198,70.63549,25.96152767740673,-27.032631088237572,1.0224537,663.05133,17.001348,15.670743,4820.993080063293,88.68051,1.911221,4,1,4,0,2.4410515,0.9797573,1.4612942,,,,,,,148.46353794741194,-9.111969247128227,60.61269608046404,26.601295496036986,0,,,,,,,3569.246,4,True,0.0057792664,False,10.971145096673391,False,True,False,True,False
6359,251032115378037376,3.5144234,251032115378037376,0.16873442,-0.007789612,60.45955031725372,52.08374594580787,5.74470734385559,0.23131011,24.835522,20.61881655972111,-23.121707296147918,1.1001903,582.5962,18.471636,9.723928,1149.4831148351166,109.03515,1.6010237,0,1,0,3,3.4475803,2.0725842,1.3749962,,,,,,,149.92009268451918,-0.5184920035235986,69.35934720089783,30.740328876480156,0,,,,,,,,3,True,0.007789612,False,12.26797536377181,False,False,False,True,False
6361,199046003021479936,3.2622185,199046003021479936,0.0864302,-0.033269882,74.12803809551883,38.5889058451457,6.412463808541303,0.08908835,71.9787,16.133636065909364,-35.47044548358915,1.0136275,980.3724,17.104603,47.10346,3785.8820473083247,346.54175,1.516034,0,0,0,4,3.2601786,1.9580536,1.302125,,,,,,,166.26714646734007,-2.865581553457594,77.16034468862586,15.854435454074833,0,3217.0564,3212.9775,3221.0327,1.0651,0.6484,0.461,3086.125,3,True,0.033269882,False,11.1397274487293,False,False,False,True,False
6363,2081934789147862528,2.0344706,2081934789147862528,0.024193227,-0.028370857,302.39252708872993,44.40574021142743,5.11001598000037,0.017196834,297.14865,5.924551851858273,1.086362561606264,1.0397155,709.0733,14.462147,160.3535,32910.60433509138,281.06564,1.3479728,0,1,0,0,2.028449,1.0208578,1.0075912,9.395346,7.890093,2,8.193019,,,80.31153562605213,6.112698781722767,324.2888544702741,61.878398510405866,0,5483.3755,5452.6313,5515.196,2.8535,2.1533,1.1906,3845.6504,1,True,0.028370857,False,8.004258050328225,False,False,False,True,False
