TIC,GAIAEDR3_ID,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_RUWE,GAIAEDR3_G,GAIAEDR3_G_ERR,GAIAEDR3_G_CORRECTED,GAIAEDR3_BP,GAIAEDR3_BP_ERR,GAIAEDR3_RP,GAIAEDR3_RP_ERR,TMASS_ID,TMASS_J,TMASS_J_ERR,TMASS_H,TMASS_H_ERR,TMASS_K,TMASS_K_ERR,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,GES_Target,GES_Cluster,GES_MemProb,angDist_Cantat-Gaudin,CG_MemProb,CG_Cluster,av,av_err,dist,dist_err,log(Age),log(Age)_err,Mass,Mass_err,log(Teff),log(Teff)_err,Prot1,Pw1,Q1,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,LitPeriod,LitSource,Cluster,to_plot
238596423,5514364212775723136,122.251,-49.343,1.019,14.248,0.001,14.248,14.847,0.005,13.508,0.003,2520626008630186496.000,12.566,0.024,12.003,0.024,11.870,0.024,1.0,0.0,0.17243942090115677,1.0,0.102392,08090022-4920332,NGC2547,1.0,0.000878,0.8,NGC_2547,0.09394966056936291,0.04555517092931443,381.57877217687707,1.8472319609109233,8.44144101877874,0.3496582417555658,0.839423753973251,0.01286635505737366,3.686020418021394,0.004777182199059453,,,9.0,,,,,,,y,5.58,irwin2008,NGC_2547,1
238596475,5514364315854935552,122.280,-49.321,1.575,14.553,0.002,14.553,15.189,0.007,13.732,0.005,2520626008630186496.000,12.702,0.026,12.124,0.024,11.956,0.024,0.9233946490181908,0.0,0.17243942090115677,1.0,0.178415,08090720-4919144,NGC2547,1.0,0.00662,1.0,NGC_2547,0.1276586247777955,0.03626002600789627,395.5057511873398,3.215556128841298,8.537805236029357,0.3465843015328311,0.8336804407837834,0.010537016232184402,3.675729813718628,0.00390645449527924,5.24,0.565,1.0,0.023,-9999.00,-9999.000,4.0,n,m,y,5.26,irwin2008,NGC_2547,1
238596610,5514552293681070208,122.210,-49.271,1.288,11.296,0.000,11.296,11.525,0.001,10.913,0.000,2538640407139651072.000,10.482,0.026,10.287,0.024,10.238,0.021,0.0,-1.0,0.0,0.0,0.092734,08085036-4916162,NGC2547,0.9602,1e+20,1e+20,N/A,0.11942698201296723,0.04141571419774821,377.45164038332405,2.3698504580508155,8.48140851293022,0.5357475671956772,1.404874524471748,0.031779469130826396,3.8323171892045282,0.006161541738336541,-9999.00,-9999.000,2.0,0.025,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238596640,5514365067468358656,122.278,-49.260,0.962,17.784,0.001,17.784,19.589,0.040,16.513,0.005,2520626008630169088.000,14.597,0.036,14.025,0.030,13.756,0.037,1.0,0.0,0.17243942090115677,1.0,0.286991,08090679-4915347,NGC2547,1.0,0.001472,0.8,NGC_2547,0.11283465556499264,0.04434846349293179,385.0679571404195,10.97261275481299,7.563784741024792,0.3308014850787738,0.3290925007719503,0.09008278811634711,3.547493119567953,0.004617677062211616,,,9.0,,,,,,,y,,,NGC_2547,1
238596655,5514552572861239808,122.200,-49.254,3.621,16.855,0.004,16.855,18.411,0.017,15.543,0.003,2538640407139651072.000,13.756,0.033,13.087,0.036,12.860,0.032,0.4439910853526264,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10513099211700187,0.04355329194119604,392.52497857254343,33.18219728522387,7.068374275926664,0.28741676794765486,0.36655298909281786,0.1088996803687239,3.5510275228791324,0.005366232062800876,2.25,0.275,0.0,0.024,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238596691,5514552774717599232,122.296,-49.238,2.227,17.101,0.004,17.101,18.605,0.016,15.764,0.003,2538640407139651072.000,14.054,0.027,13.425,0.023,13.177,0.032,0.6555334739541654,0.0,0.17243942090115677,1.0,0.17788,08091111-4914183,NGC2547,0.9991,1e+20,1e+20,N/A,0.09267563240128354,0.04594278070471809,435.9280337212708,22.298049876127713,8.206657999768495,0.5566424335748479,0.5691532630491554,0.06366570962183316,3.57474204211743,0.00940910091916573,-9999.00,-9999.000,2.0,0.022,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238596705,5514552710300186112,122.221,-49.230,0.956,9.687,0.000,9.687,9.698,0.000,9.644,0.000,2538640407139651072.000,9.599,0.029,9.606,0.029,9.594,0.023,0.5788638172724803,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.00178,1.0,NGC_2547,0.08800018116376929,0.046443745623848544,386.39790994174666,2.378723997578966,7.83813129321631,0.44019722124765015,2.0548399226808027,0.059766116329736906,3.9691261052683533,0.01442341398699225,-9999.00,-9999.000,2.0,0.021,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238596710,5514553431854693248,122.208,-49.229,1.030,9.372,0.000,9.372,9.385,0.001,9.327,0.000,2538640407139651072.000,9.284,0.030,9.280,0.026,9.270,0.024,1.0,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.001627,0.9,NGC_2547,0.10524357467289625,0.043696075192201665,378.43814124315486,2.47879664343297,8.108064733814404,0.4590610396152066,2.2295525388722166,0.08691443698770561,3.9792046569436588,0.01698603887558261,-9999.00,-9999.000,2.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238596721,5514552710300185088,122.223,-49.224,1.048,17.501,0.002,17.501,19.082,0.042,16.272,0.009,2538640407139651072.000,14.510,0.030,13.823,0.056,13.561,0.055,1.0,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.001412,1.0,NGC_2547,0.10702313097856761,0.04436935079425908,385.5055780400169,10.733654566777409,7.475708936275113,0.2337476129461849,0.35445598051653304,0.0759262709815223,3.5490925143488052,0.0036253574993088764,,,9.0,,,,,,,y,0.92,irwin2008,NGC_2547,1
238596729,5514552882098853632,122.308,-49.222,1.049,17.100,0.001,17.100,18.476,0.027,15.891,0.004,2538640407139651072.000,14.270,0.109,13.593,0.035,13.346,0.036,0.9782702025541715,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.003759,1.0,NGC_2547,0.09233466473449933,0.047342292065181486,368.8995907476407,7.53354878999959,8.394907685667343,0.4251515793963207,0.49400960331584143,0.023248329235447566,3.567885702264035,0.004585691255204193,0.21,0.707,0.0,0.022,-9999.00,-9999.000,4.0,n,n,y,1.10,irwin2008,NGC_2547,1
238596744,5514553088253052800,122.252,-49.216,1.003,17.447,0.001,17.447,19.085,0.043,16.164,0.005,2538640407139651072.000,14.367,0.039,13.758,0.037,13.425,0.049,1.0,0.0,0.17243942090115677,1.0,0.012611,08090041-4912594,NGC2547,1.0,0.001926,0.9,NGC_2547,0.10968728178698645,0.04388136828836255,381.8609777611674,10.14491879873584,7.3063327341655615,0.2637452221306029,0.3058834453692363,0.0836992610544239,3.547822673774099,0.004073575693430209,,,9.0,,,,,,,y,,,NGC_2547,1
238596745,5514553466214429312,122.215,-49.216,1.009,17.985,0.001,17.985,19.637,0.048,16.769,0.008,2538640407139651072.000,15.065,0.038,14.398,0.043,14.162,0.060,1.0,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.08621393415029516,0.04579150511623278,371.43042380657835,12.125178451648104,8.387889272869572,0.41723180849584796,0.37343102250100957,0.04127695638585411,3.5527118269183187,0.002140821846102196,,,9.0,,,,,,,y,,,NGC_2547,1
238596819,5514553878531244160,122.240,-49.191,1.062,17.218,0.001,17.218,18.675,0.015,16.043,0.004,2538640407139654144.000,14.421,0.038,13.836,0.037,13.420,0.036,1.0,0.0,0.17243942090115677,1.0,0.03616,08085758-4911261,NGC2547,1.0,0.003777,1.0,NGC_2547,0.0829125929871275,0.04665176278924701,387.127453429525,8.277116270013352,8.339537524392568,0.37736210300959777,0.48115595539050293,0.019353913875196263,3.5675746538039004,0.004055626351252692,,,9.0,,,,,,,y,11.56,irwin2008,NGC_2547,1
238596821,5514553775452076672,122.176,-49.190,2.730,14.053,0.001,14.053,14.681,0.004,13.271,0.002,2538640407139654144.000,12.269,0.030,11.654,0.023,11.514,0.023,0.3397009408837394,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.003049,0.9,NGC_2547,0.06523139346940687,0.04749455336594931,369.63246204733167,4.376901553638855,7.473949663212013,0.08547601403441901,0.8131467673009043,0.02399180085805783,3.674646148522261,0.006661316325859796,0.17,0.663,0.0,0.024,2.64,0.165,0.0,y,n,y,2.63,irwin2008,NGC_2547,1
238596825,5514553878531244544,122.244,-49.188,0.977,17.706,0.001,17.706,19.382,0.031,16.457,0.007,2538640407139654144.000,14.719,0.039,14.017,0.041,13.882,0.047,0.8973010599912773,0.0,0.17243942090115677,1.0,0.061495,08085856-4911171,NGC2547,-1.0,0.000823,0.9,NGC_2547,0.10612327776518926,0.044615883955404285,379.8526167533522,10.981728482804927,8.25473526837279,0.535763689959776,0.4280102968733832,0.07171730785083914,3.5544197180494974,0.004082127292716019,,,9.0,,,,,,,y,,,NGC_2547,1
238596865,5514553255754054656,122.300,-49.171,0.991,18.122,0.001,18.122,19.913,0.047,16.895,0.007,2538640407139654144.000,15.067,0.042,14.533,0.040,14.232,0.066,0.9966787782096017,0.0,0.17243942090115677,1.0,0.18141,08091206-4910152,NGC2547,1.0,1e+20,1e+20,N/A,0.09287192153649934,0.046388812522969704,376.0804850103673,12.944455858088428,8.327802715892558,0.423304462708767,0.3575372345902177,0.04492134862381343,3.551834080147186,0.002277171167475355,,,9.0,,,,,,,y,1.37,irwin2008,NGC_2547,1
238596897,5514554771884454272,122.319,-49.159,1.003,15.271,0.001,15.271,16.172,0.004,14.330,0.002,2538640407139654144.000,13.189,0.023,12.462,0.027,12.314,0.023,1.0,0.0,0.17243942090115677,1.0,0.137022,08091657-4909309,NGC2547,1.0,0.001686,0.8,NGC_2547,0.0913855645748838,0.04681164729211952,380.0429158663197,3.0039127996220856,8.516606287543988,0.31019736954929766,0.7137249847419658,0.013844452441679797,3.635627367894049,0.0049188810381356534,0.45,0.391,0.0,0.025,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238596937,5514555527798696192,122.324,-49.143,1.001,18.026,0.002,18.000,19.912,0.048,16.703,0.007,2538640407139654144.000,14.714,0.030,14.212,0.033,13.846,0.049,0.7542829945422563,0.0,0.17243942090115677,1.0,0.220676,08091770-4908344,NGC2547,0.9999,1e+20,1e+20,N/A,0.10846349340408025,0.037404151436557904,393.3701127897444,12.104891212412957,7.845464889962205,0.47457909812213855,0.40198758327795847,0.09801997988777454,3.5470969692096777,0.005104908197198391,,,9.0,,,,,,,y,0.41,irwin2008,NGC_2547,1
238596988,5514555699597383296,122.319,-49.123,1.042,16.229,0.001,16.229,17.663,0.009,15.046,0.002,2538640407139654144.000,13.375,0.022,12.748,0.026,12.501,0.021,0.991969950476735,0.0,0.17243942090115677,1.0,0.131051,08091645-4907239,NGC2547,1.0,0.000885,0.9,NGC_2547,0.07975214280565329,0.04750762884609052,382.4653425219251,4.998578175107928,7.2870127053650595,0.17638863622938086,0.5555305182540731,0.06876750160911203,3.568009776211447,0.006340475994725139,0.75,0.115,0.0,0.024,-9999.00,-9999.000,4.0,n,m,y,0.75,irwin2008,NGC_2547,1
238597047,5514558787671612544,122.262,-49.101,0.944,11.720,0.000,11.720,11.974,0.001,11.307,0.000,2538640407139654144.000,10.864,0.022,10.613,0.024,10.595,0.019,1.0,0.0,0.17243942090115677,1.0,0.092421,08090287-4906022,NGC2547,0.9999,0.001993,1.0,NGC_2547,0.07297089317982706,0.04538284472809896,385.30976516228657,1.6738347663158832,8.181818968538945,0.49892752888736436,1.2736605474479281,0.02378003413454402,3.819055619912831,0.007129035671064387,1.74,0.513,0.0,0.024,-9999.00,-9999.000,4.0,n,m,y,,,NGC_2547,1
238597228,5514559238650415744,122.293,-49.040,1.227,15.331,0.001,15.331,16.339,0.005,14.323,0.003,2538640407139657216.000,12.948,0.023,12.238,0.024,12.133,0.024,1.0,0.0,0.17243942090115677,1.0,0.11801,08091025-4902250,NGC2547,0.9987,0.003845,1.0,NGC_2547,0.06973795656576226,0.04632048673767704,375.0514446017938,3.732051862389931,7.4471018208906115,0.1007462777523871,0.6875449992242952,0.022568083123098583,3.608047018390651,0.006540958356786789,2.12,0.685,0.0,0.024,-9999.00,-9999.000,4.0,n,m,y,2.12,irwin2008,NGC_2547,1
238597277,5514560097643858432,122.241,-49.021,0.999,16.532,0.001,16.532,17.819,0.009,15.417,0.002,2538640407139656704.000,13.910,0.026,13.255,0.023,13.001,0.032,1.0,0.0,0.17243942090115677,1.0,0.10191,08085779-4901171,NGC2547,1.0,0.000485,1.0,NGC_2547,0.08656636681974189,0.04755159596581658,390.3296457245957,6.190293941924708,8.608627436489504,0.26213898712600875,0.5744388769043676,0.012744305993368104,3.590308024020274,0.0035643863853732616,-9999.00,-9999.000,2.0,0.027,-9999.00,-9999.000,4.0,n,n,y,5.14,irwin2008,NGC_2547,1
238597360,5514560338161804928,122.264,-48.989,1.046,18.131,0.004,18.131,19.882,0.063,16.867,0.014,2538640407139659264.000,15.071,0.044,14.313,0.035,14.064,0.048,0.7235905138873544,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1269787152780557,0.03973039475726834,353.7540615955165,13.09203295398105,7.767998989368616,0.5895056996354093,0.2949806381762978,0.08833345192685145,3.546231156052415,0.004067651502073966,,,9.0,,,,,,,y,,,NGC_2547,1
238597428,5514560853557893120,122.305,-48.967,0.933,13.491,0.001,13.491,13.969,0.005,12.855,0.004,2538640407139659776.000,12.125,0.023,11.626,0.023,11.535,0.023,0.0,-1.0,0.0,0.0,0.27215,08091332-4857599,NGC2547,0.9927,1e+20,1e+20,N/A,0.07510505561342812,0.04601679153073481,383.1791248742871,1.5846816668494859,7.457622941958389,0.066760136955694,0.8612528366760568,0.02299804280987719,3.7179185914815203,0.006137994595215714,4.79,0.912,0.0,0.026,-9999.00,-9999.000,4.0,n,m,y,,,NGC_2547,1
238597443,5514560849256846976,122.299,-48.961,0.994,17.915,0.001,17.915,19.510,0.034,16.679,0.004,2538640407139659776.000,14.897,0.039,14.318,0.037,14.098,0.063,0.6633003965238506,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10003559219276043,0.045771917312614305,396.0975010956686,14.43417808789633,8.284825773786588,0.498671813256713,0.4052124771924883,0.06321999487700701,3.5536594364834855,0.0034173300266363287,,,9.0,,,,,,,y,,,NGC_2547,1
238597538,5514572737728230272,122.285,-48.925,1.083,17.620,0.002,17.620,19.365,0.037,16.336,0.005,2556654805649141760.000,14.433,0.035,13.851,0.035,13.533,0.061,0.5156941927014148,0.0,0.17243942090115677,1.0,0.061974,08090851-4855307,NGC2547,0.7244,1e+20,1e+20,N/A,0.11461303598637561,0.042628747066459347,369.5999044510903,11.334024707127138,7.351464319375928,0.5301246979114811,0.27814137875200995,0.1099142336337159,3.545133351713874,0.005869933917767714,,,9.0,,,,,,,y,,,NGC_2547,1
238597550,5514573257423361920,122.198,-48.922,0.994,16.752,0.002,16.752,18.147,0.012,15.588,0.005,2556654805649141248.000,13.972,0.029,13.285,0.024,13.104,0.026,1.0,0.0,0.17243942090115677,1.0,0.253928,08084760-4855204,NGC2547,0.9994,1e+20,1e+20,N/A,0.09420539077533666,0.0471004074195103,387.02971187319326,7.322347086833723,7.9686774556021325,0.4948833685601032,0.5441757540670933,0.03349295378556272,3.5777057163830537,0.007903036408474003,0.43,0.514,0.0,0.023,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238597620,5514573601020715136,122.169,-48.894,1.027,18.037,0.002,18.037,19.610,0.052,16.739,0.007,2556654805649143808.000,14.897,0.045,14.358,0.044,14.006,0.055,0.8788327315575831,0.0,0.17243942090115677,1.0,0.122706,08084064-4853377,NGC2547,0.9999,1e+20,1e+20,N/A,0.10629163795313909,0.04338004105543533,369.18500341372084,14.702694471031341,7.875812621874255,0.5037380258242413,0.3511458831120393,0.08123013579628603,3.5492790372716465,0.0037410671003933337,,,9.0,,,,,,,y,1.06,irwin2008,NGC_2547,1
238597976,5514583148726077184,122.299,-48.772,1.005,10.307,0.000,10.307,10.385,0.001,10.162,0.000,2556637213463109120.000,9.997,0.023,9.981,0.024,9.939,0.024,0.7231684099998302,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.09392514819626707,0.04594180987840677,400.35065377280944,2.4553251940527323,7.80398486458189,0.4706729245050568,1.764110373015869,0.04444378250294757,3.9201251732912263,0.009384375705520412,-9999.00,-9999.000,2.0,0.023,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238598054,5514584149460341632,122.203,-48.748,0.938,17.184,0.002,17.184,18.675,0.021,15.982,0.008,2556637213463108608.000,14.385,0.039,13.766,0.039,13.522,0.047,1.0,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.000548,0.9,NGC_2547,0.08911532283154858,0.04717673948828202,375.18790592746205,7.991724811981197,8.453297041638475,0.40097940004267985,0.4799205713885968,0.021708818077209032,3.566819856745942,0.0043044556990592155,,,9.0,,,,,,,y,5.70,irwin2008,NGC_2547,1
238613977,5516140439451389056,122.427,-48.365,1.537,17.270,0.003,17.270,18.840,0.027,15.961,0.004,2574634019786437632.000,14.163,0.023,13.533,0.022,13.232,0.034,0.7267324767869768,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10625210277942233,0.044609122679376306,377.2033691079781,13.289412254263734,7.234120482334319,0.39309071738440304,0.3103886901012767,0.1031579764882619,3.547812763045601,0.005717710733527215,1.51,0.543,1.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238614154,5516136831673011200,122.448,-48.422,0.978,17.717,0.001,17.717,19.214,0.031,16.475,0.008,2574634019786482176.000,14.710,0.065,13.918,nan,13.733,nan,0.7777696199862844,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.001336,0.7,NGC_2547,0.1081485820005716,0.04342327046658793,378.2332089198901,10.81174439343109,7.80321203380506,0.540167544338687,0.3913478971561597,0.08682134395835782,3.552179440913015,0.0047225865455982575,,,9.0,,,,,,,y,,,NGC_2547,1
238614756,5514586589001787264,122.340,-48.629,0.998,14.854,0.002,14.854,15.576,0.011,14.019,0.006,2556637213463110656.000,12.990,0.029,12.393,0.026,12.213,0.026,1.0,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.001136,0.8,NGC_2547,0.08968244765358427,0.045989875564803606,382.0525342044915,2.5627189659707477,8.47261934444768,0.3298426632822748,0.7341106382396081,0.014391846841134304,3.6620148267288375,0.00535868809521893,,,9.0,,,,,,,y,,,NGC_2547,1
238614804,5514585626929171968,122.413,-48.648,1.112,16.653,0.001,16.653,18.102,0.011,15.463,0.003,2556637213463110656.000,13.782,0.029,13.138,0.029,12.900,0.027,0.5957426904206814,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.08366884147131776,0.04585803497692352,393.3972226470927,7.294216611661085,8.303058050690597,0.46506856528226903,0.5834981720150005,0.0340800750350838,3.5830517955729464,0.007101958626608271,-9999.00,-9999.000,2.0,0.024,-9999.00,-9999.000,4.0,n,n,y,1.07,irwin2008,NGC_2547,1
238615196,5514580885285366016,122.458,-48.790,0.761,11.328,0.000,11.328,11.547,0.001,10.956,0.000,2556637213463109120.000,10.556,0.026,10.357,0.026,10.323,0.024,1.0,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.003818,1.0,NGC_2547,0.08800996986548014,0.045740521848641726,380.81793604849815,1.6168892999376296,8.174859824000642,0.5311499442091572,1.3785364408692704,0.028703297942230848,3.8349757914754523,0.006975694298864054,-9999.00,-9999.000,2.0,0.024,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238615277,5514568996815920000,122.491,-48.822,0.997,13.609,0.002,13.609,14.077,0.005,12.974,0.004,2538622814953617408.000,12.214,0.024,11.718,0.023,11.661,0.023,1.0,0.0,0.17243942090115677,1.0,0.138683,08095786-4849182,NGC2547,1.0,0.00064,0.7,NGC_2547,0.08199909061686086,0.04750322989174604,380.44901054646857,1.7083971296352778,8.376666308538024,0.3683326953854049,0.9249989921994382,0.013359853794061266,3.722084120871396,0.005421021287696486,2.09,0.869,0.0,0.022,-9999.00,-9999.000,4.0,n,m,y,,,NGC_2547,1
238615425,5514567210109536128,122.471,-48.878,0.983,11.799,0.000,11.799,12.063,0.001,11.370,0.000,2538622814953617408.000,10.884,0.026,10.632,0.023,10.577,0.024,0.5151872522330573,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1164584664931102,0.042023016304427306,380.22664810464573,1.7166998430368428,8.3248931133686,0.5590614859289001,1.2817357395472877,0.02505362377184696,3.8103577904412718,0.0055034205352667825,2.03,0.530,0.0,0.024,-9999.00,-9999.000,4.0,n,m,y,,,NGC_2547,1
238615465,5514567858643715968,122.503,-48.894,1.030,17.145,0.001,17.145,18.684,0.023,15.948,0.003,2538622814953617920.000,14.220,0.024,13.630,0.035,13.363,0.038,0.7223438795394271,0.0,0.17243942090115677,1.0,0.192117,08100063-4853392,NGC2547,1.0,1e+20,1e+20,N/A,0.09069550538566229,0.0463719320953931,376.5841988511114,8.092613314853265,8.251088756551571,0.4948419889752268,0.495085716020061,0.04755545049622486,3.5665026449698276,0.006506770717458984,2.23,0.246,1.0,0.023,-9999.00,-9999.000,4.0,n,n,y,2.23,irwin2008,NGC_2547,1
238615490,5514567102729439872,122.414,-48.903,1.065,18.127,0.002,18.127,20.207,0.065,16.786,0.005,2538622814953615360.000,14.720,0.038,14.151,0.037,13.818,0.044,1.0,0.0,0.17243942090115677,1.0,0.103302,08093944-4854110,NGC2547,0.9912,1e+20,1e+20,N/A,0.1220972275231763,0.04191692256814008,380.76026873846143,15.334959035330634,7.175042273242903,0.23935395800785117,0.18654366525111143,0.054290960138124386,3.5374601580078684,0.0043400087940296496,,,9.0,,,,,,,y,,,NGC_2547,1
238615528,5514566690412520448,122.375,-48.919,1.028,16.949,0.001,16.949,18.590,0.016,15.712,0.003,2538622814953615360.000,13.868,0.037,13.311,0.032,13.063,0.036,1.0,0.0,0.17243942090115677,1.0,0.061107,08093010-4855077,NGC2547,1.0,0.003982,0.9,NGC_2547,0.09842434547463733,0.04637325217042156,375.88077321260687,6.7157161010724735,7.314813550976934,0.23223361911894552,0.4020477954134014,0.08528667210951728,3.552483294364353,0.004779757458096912,1.72,0.156,1.0,0.023,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238615581,5514563116999637248,122.506,-48.939,1.333,17.548,0.002,17.534,18.297,0.020,16.026,0.006,2538622814953615360.000,14.376,0.030,13.795,0.035,13.609,0.044,0.44183852919487376,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10012156575667053,0.045815871161468354,383.12416134776197,19.53631580547132,7.994567885239402,0.523150423709797,0.46253411718136705,0.07594517825419596,3.556694280827225,0.005778470696117565,,,9.0,,,,,,,y,,,NGC_2547,1
238615590,5514566209375082368,122.438,-48.942,0.943,12.274,0.000,12.274,12.571,0.001,11.809,0.001,2538622814953615360.000,11.284,0.022,11.072,0.024,10.978,0.019,1.0,0.0,0.17243942090115677,1.0,0.127097,08094507-4856307,NGC2547,1.0,0.003218,0.8,NGC_2547,0.07212881432573265,0.04599749477069701,378.767654734506,1.3551283134216907,8.23893201818914,0.4463001818974015,1.1265549757619615,0.02315975134598336,3.797950997262703,0.00748026474767746,1.98,0.714,0.0,0.024,-9999.00,-9999.000,4.0,n,y,y,,,NGC_2547,1
238615673,5514562983861752704,122.479,-48.971,1.025,15.376,0.001,15.376,16.274,0.004,14.440,0.002,2538622814953615360.000,13.268,0.023,12.552,0.024,12.413,0.023,1.0,0.0,0.17243942090115677,1.0,0.050348,08095507-4858140,NGC2547,1.0,0.001889,0.7,NGC_2547,0.09364888605117999,0.04719340607318894,382.59287297480336,3.151596865053365,8.552981068377743,0.30277955393342154,0.6831921325734176,0.0149710301594203,3.636139427714366,0.004966147416656434,2.59,0.232,1.0,0.022,-9999.00,-9999.000,4.0,n,n,y,5.14,irwin2008,NGC_2547,1
238615807,5514561880048056576,122.516,-49.019,5.406,12.335,0.002,12.335,12.654,0.008,11.841,0.006,2538622814953612800.000,11.256,0.023,10.973,0.023,10.890,0.023,0.963671781349955,0.0,0.17243942090115677,1.0,0.191075,08100380-4901071,NGC2547,0.0,1e+20,1e+20,N/A,0.12695649617558988,0.033386789182243116,376.8186664554907,7.283146647168224,8.225289074256645,0.5314166507803664,1.1765865393217316,0.025848045341662067,3.7863897212954636,0.004264961119693957,1.09,0.931,0.0,0.023,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238615855,5514562365386452096,122.406,-49.034,1.009,16.686,0.001,16.686,17.995,0.023,15.547,0.003,2538622814953612800.000,13.998,0.024,13.325,0.030,13.107,0.034,0.9275894297568374,0.0,0.17243942090115677,1.0,0.137263,08093744-4902028,NGC2547,1.0,0.001335,0.9,NGC_2547,0.0838272257650376,0.04607314995437159,377.6487794447834,5.771636897459131,8.108516316932397,0.4484024203071485,0.5362259790216934,0.02594528004247661,3.580495582682034,0.006634799773265451,-9999.00,-9999.000,2.0,0.028,-9999.00,-9999.000,4.0,n,m,y,1.96,irwin2008,NGC_2547,1
238615913,5514556421151886080,122.357,-49.054,0.975,17.793,0.001,17.793,19.496,0.032,16.547,0.005,2538640407139657216.000,14.687,0.041,14.108,0.048,13.870,0.049,1.0,0.0,0.17243942090115677,1.0,0.111566,08092574-4903156,NGC2547,0.9999,0.002218,0.8,NGC_2547,0.11244986811505168,0.04351051546017304,394.5333452019976,12.080360661590268,7.878139172502145,0.5973944118530516,0.4124542336943189,0.09131078774741218,3.5527041620533995,0.004771959613018186,,,9.0,,,,,,,y,0.81,irwin2008,NGC_2547,1
238615932,5514561197155399552,122.494,-49.062,1.000,16.176,0.001,16.176,17.278,0.008,15.091,0.003,2538622814953612800.000,13.625,0.024,12.997,0.032,12.756,0.027,0.7246569587543599,0.0,0.17243942090115677,1.0,1e+20,N/A,N/A,1e+20,0.001392,0.9,NGC_2547,0.0725628940683659,0.047792364268828574,378.1267116176479,4.6811528226266494,8.438191331133906,0.3049892843679337,0.5941016631196168,0.014761693333010237,3.602263605396272,0.0040117742965310845,-9999.00,-9999.000,2.0,0.024,-9999.00,-9999.000,4.0,n,n,y,,,NGC_2547,1
238616019,5514555940115551616,122.339,-49.095,1.885,16.055,0.002,16.055,17.165,0.006,14.957,0.003,2538640407139657216.000,13.485,0.028,12.882,0.036,12.661,0.033,0.6817561533269122,0.0,0.17243942090115677,1.0,0.121686,08092131-4905431,NGC2547,1.0,1e+20,1e+20,N/A,0.08892422778181858,0.04643265191417512,343.36497349360474,7.390597116762586,8.579274798310696,0.27985503780135773,0.5955304829874528,0.015900710395906383,3.597778442307796,0.004385403864647247,,,9.0,,,,,,,y,,,NGC_2547,1
238616029,5514555420417741952,122.405,-49.100,0.978,17.837,0.001,17.837,19.469,0.038,16.588,0.006,2538640407139657216.000,14.767,0.040,14.217,0.043,13.935,0.054,1.0,0.0,0.17243942090115677,1.0,0.144396,08093716-4905595,NGC2547,0.9999,1e+20,1e+20,N/A,0.1047505938807771,0.04530411920440644,389.3262690081186,11.730594902115309,8.089694009233334,0.5469002859600837,0.4095581850213734,0.07702694176529665,3.5530896895025177,0.00392579831972165,,,9.0,,,,,,,y,0.80,irwin2008,NGC_2547,1
