ID,GaiaDR2,CLHW,RA_ICRS,DE_ICRS,__B-V_0,Vmag,__V-Ks_0,Prot,e_Prot,P90,Class,Binary,_RA_icrs,_DE_icrs,dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,M_G
nan,5340164118857681536,143407,166.66432999999998,-58.499359999999996,1.059,15.31,2.676,10.1649,0.2301,0.0184,2,1,166.66432999999998,-58.499359999999996,5340164118857681536,5340164118857681536,0.20095298,0.0018339157,166.66422523800043,-58.49935467037513,2.0982646651413184,0.05549123,37.812546,-10.114708552383854,4.89667339422256,2.5474591,1323.3834,15.016789,401.07278,16236.619304897826,281.54175,1.308937,0,25,0,29,1.3540354,0.55890274,0.79513264,1.0557299,6.243758,2,3.3522327,-1,-1,289.59097290606906,1.6318964435161578,204.20850326423266,-56.12102344754919,0,4627.2275,4601.006,4656.978,0.2707,0.2091,0.111,6.626090772122222
nan,5338645040470529280,145061,166.65886999999998,-58.90999999999999,1.446,17.444,4.197,0.624,0.0018,0.039,1,1,166.65886999999998,-58.90999999999999,5338645040470529280,5338645040470529280,0.06332795,-0.025110245,166.6587610706635,-58.90996653319822,2.0642318962181827,0.048213113,42.81474,-10.008055274837934,3.8921855937301086,0.9822692,1153.4366,16.566519,109.38482,4962.359806903099,314.55875,1.376507,0,6,0,3,2.1661015,1.1082573,1.0578442,nan,nan,-1,nan,-1,-1,289.74979726687343,1.2532131206210642,204.72026220660834,-56.41742917995405,0,3679.2168,3638.7258,3726.695,0.526,0.3582,0.2106,8.140311205687157
nan,5340161713675672192,148576,166.63728999999998,-58.630109999999995,0.676,13.214,1.711,4.9657,0.0544,0.028,1,1,166.63728999999998,-58.630109999999995,5340161713675672192,5340161713675672192,1.3115029,0.05567646,166.6371660568274,-58.63009455182259,2.670578952358699,0.23405914,11.409847,-10.951747996328516,4.751635814778248,18.44783,400.99478,13.149367,334.56723,75848.53505543267,517.4134,1.2827468,0,0,0,0,0.9009228,0.29958248,0.6013403,5.969631,4.401198,2,13.239363,-1,-1,289.62941931190073,1.506138518103828,204.35356030663786,-56.22480819358996,0,5556.039,5531.9526,5583.4297,0.1368,0.1137,0.0614,5.282394441825247
520527.0,5340173361627800192,150077,166.62686999999997,-58.337059999999994,1.183,15.933,3.109,1.4965,0.0088,0.026,0,1,166.62686999999997,-58.337059999999994,5340173361627800192,5340173361627800192,0.12728266,-0.012140274,166.62674875189202,-58.33704366977288,2.18121130544996,0.05551535,39.29024,-10.098816671310814,6.034299601197887,1.8047247,577.5724,15.484962,127.5593,11135.781892457528,231.43892,1.3021066,0,1,0,1,1.5615406,0.7076721,0.8538685,nan,nan,-1,nan,-1,-1,289.50905396240546,1.7734071946265226,203.98155136386086,-56.01767075882081,0,4673.5845,4651.2876,4725.4795,0.9751,0.7452,0.4057,7.17845116345422
nan,5338656894582084480,154501,166.60787,-58.87443999999999,0.852,14.008,2.117,7.4411,0.1155,0.015,1,1,166.60787,-58.87443999999999,5338656894582084480,5338656894582084480,0.14396554,-0.009090424,166.6077754798655,-58.87441322895514,2.053397067359597,0.024441581,84.01245,-9.756627149615882,5.871970859365124,1.718189,3535.9167,13.7795725,723.7537,43544.962113541056,1346.6947,1.2275887,0,0,0,0,1.0855474,0.4565258,0.62902164,5.967315,4.8251805,2,7.244523,-1,-1,289.7115836836843,1.2755370058231599,204.6412747420278,-56.410452707403046,0,5060.8687,5046.658,5072.328,0.1654,0.1329,0.0711,5.341937174035552
nan,5340164251958210560,158377,166.58592,-58.55257999999999,0.619,12.517,1.456,4.1575,0.0958,0.0295,1,1,166.58592,-58.55257999999999,5340164251958210560,5340164251958210560,0.21062961,-0.009239197,166.5858176101332,-58.552559649209805,2.1110764200992613,0.011212079,188.2859,-10.359261289541143,4.692813908321566,0.8650848,2360.6638,12.413676,792.26,135768.0537761502,1043.3622,1.1994948,0,1,0,0,0.83064747,0.3328724,0.49777508,5.1995893,2.2222407,1,18.834837,-1,-1,289.574272474466,1.5668736246303971,204.22201743177186,-56.187731777185114,0,5591.135,5589.0415,5595.117,0.0016,0.0014,0.0007,4.036196036272202
nan,5338659368455799680,159115,166.58311999999998,-58.74688999999999,0.771,14.067,1.852,6.2248,0.1095,0.038,0,0,166.58311999999998,-58.74688999999999,5338659368455799680,5338659368455799680,0.041493155,-0.008523941,166.5830110533236,-58.74687205868867,2.0787038193534344,0.016977504,122.43871,-11.209922285803403,5.164122479057878,1.0580862,1432.0525,13.866836,151.68623,38534.372325741955,367.49496,1.2306892,4,0,6,0,0.965415,0.38185406,0.58356094,11.274972,7.478379,2,6.409136,-1,-1,289.6495363886791,1.3877129219577145,204.46381694939913,-56.32816218182175,0,5272.885,5231.8477,5344.595,0.0671,0.0547,0.0293,5.4557986642501675
nan,5338648579492377216,170484,166.51907999999997,-59.03488999999999,1.443,17.436,3.796,10.9631,0.4271,0.0567,1,0,166.51907999999997,-59.03488999999999,5338648579492377216,5338648579492377216,0.062011924,-0.01792717,166.51896325048992,-59.03486243929082,1.9741892288615392,0.052190814,37.826374,-10.470619577739663,4.81880276224122,1.040941,814.212,16.782541,91.97471,4260.61131153713,114.590805,1.5222676,0,35,0,35,1.8869858,0.7786598,1.108326,nan,nan,-1,nan,-1,-1,289.7327729764653,1.1100288120929238,204.78569068367557,-56.55702312911212,0,4959.5054,4889.3374,5109.2466,2.3062,1.7177,0.9582,8.259485165404945
nan,5338650572389590784,171704,166.51133,-58.94807999999999,0.815,14.111,2.17,7.0323,0.2463,0.0291,1,1,166.51133,-58.94807999999999,5338650572389590784,5338650572389590784,0.08214155,-0.0055379868,166.51124171514854,-58.948060972412044,1.8286615533631434,0.050577983,36.15529,-11.007074355934087,5.833453453640089,3.5234435,1756.9536,13.881208,578.31494,40336.78450422504,935.7243,1.2379007,0,1,0,1,1.1101055,0.46253967,0.64756584,4.955583,3.3842962,2,8.03841,-1,-1,289.69482220503795,1.1881993724120097,204.67017289826777,-56.49793792813748,0,4978.907,4966.775,5059.03,0.1798,0.144,0.0775,5.191875090681279
nan,5340167692270347776,177524,166.47599999999997,-58.485389999999995,0.664,13.357,1.751,4.6597,0.1698,0.0263,1,1,166.47599999999997,-58.485389999999995,5340167692270347776,5340167692270347776,0.08349085,-0.007706642,166.47592662291734,-58.48536358882676,2.430118063093457,0.097137086,25.017406,-10.096307663195681,6.080371398162576,8.88675,886.47034,13.190751,367.17868,70548.78304393294,452.1165,1.2238519,0,0,0,0,0.9332895,0.36921024,0.5640793,4.936894,4.609013,2,9.588321,-1,-1,289.4949846194384,1.605948091296037,204.06396091264247,-56.179310869458085,0,5473.514,5443.8857,5576.6167,0.1526,0.1261,0.068,5.118887943539587
nan,5338660914671686144,182099,166.44916999999998,-58.68046999999999,0.656,12.868,1.577,5.7659,0.5213,0.0286,2,1,166.44916999999998,-58.68046999999999,5338660914671686144,5338660914671686144,0.6166177,-0.0043287277,166.4490485480109,-58.68045161551131,2.012514378885635,0.08969949,22.436184,-10.346657687782248,4.731238612371772,7.602569,2277.8735,12.693057,585.36523,108306.38979678958,568.6262,1.2093714,0,1,0,0,0.8879347,0.35613823,0.53179646,6.674463,1.7728051,1,16.267294,-1,-1,289.55935983049744,1.4212473604096028,204.29034111323674,-56.329114338470674,0,5699.046,5688.2246,5707.042,0.1123,0.0933,0.0498,4.211752020095588
nan,5338663903941036800,184070,166.43746,-58.65946999999999,0.762,14.138,nan,6.9983,0.0786,0.0314,1,1,166.43746,-58.65946999999999,5338663903941036800,5338663903941036800,0.05343969,-0.010837555,166.4373731238838,-58.659450490002115,2.145606404859655,0.038074918,56.352226,-10.967497676187904,5.535912388322789,2.3168042,1198.8649,13.932789,98.41213,48433.140965623075,31.820654,1.5209167,22,13,24,16,1.1811457,0.28339577,0.8977499,nan,nan,-1,nan,-1,-1,289.5454632289889,1.4381265492846544,204.25608204684661,-56.318296329065085,0,6002.837,6000.7446,6006.661,0.778,0.6467,0.3524,5.590539133496632
nan,5338652217315646464,185155,166.43070999999998,-58.84821999999999,1.247,16.09,3.259,2.6283,0.0069,0.062,1,1,166.43070999999998,-58.84821999999999,5338652217315646464,5338652217315646464,0.076526634,-0.030177116,166.43062391939267,-58.848197577118455,2.040503268260219,0.029358538,69.50289,-10.977755941623245,4.002142120293884,1.111758,669.5359,15.547037,157.13425,10817.4078467694,308.9516,1.2996535,0,0,0,1,1.6783514,0.79390144,0.88444996,nan,nan,-1,nan,-1,-1,289.61704742468805,1.263437471928806,204.48971885180177,-56.45580938547294,0,4549.9404,4530.917,4573.0713,1.153,0.8671,0.4718,7.095723598215626
nan,5338663452946373120,185376,166.42907999999997,-58.69935999999999,1.159,14.993,2.74,5.5291,0.217,0.0155,1,1,166.42907999999997,-58.69935999999999,5338663452946373120,5338663452946373120,0.06652971,-0.012866974,166.42898359823062,-58.6993160406259,2.103607067292202,0.020654097,101.84938,-10.547277428287996,5.154079933008451,0.9751972,3880.6357,14.585714,588.44836,23697.378722879963,981.9703,1.2564765,0,1,0,0,1.4277172,0.6531477,0.7745695,-6.243056,5.597635,2,4.215052,-1,-1,289.5572576825725,1.3997956548458255,204.30060753585965,-56.34990403880484,0,4507.0117,4500.4697,4521.1597,0.2467,0.1871,0.098,6.200537446222366
nan,5338655245314145152,195100,166.36936999999998,-58.82527999999999,0.733,13.045,1.724,5.0903,0.0408,0.0281,1,1,166.36936999999998,-58.82527999999999,5338655245314145152,5338655245314145152,0.13957082,-0.00049591064,166.36927188079338,-58.82523497188156,2.0866617901788067,0.029124996,71.64505,-10.551046785639402,5.4668636532044745,1.8989886,2911.6714,12.886455,974.6347,93751.42941642576,1135.417,1.2213621,0,0,0,0,0.94909,0.38058662,0.5685034,3.420055,2.4300718,2,15.642509,-1,-1,289.5787859340705,1.2719236588253142,204.41958979004434,-56.461619670967536,0,nan,nan,nan,nan,nan,nan,4.4837148999855
509248.0,5340169169738801280,196669,166.35983,-58.42471999999999,1.426,17.838,4.153,1.0665,0.0025,0.046,1,1,166.35983,-58.42471999999999,5340169169738801280,5340169169738801280,0.05076374,-0.02756691,166.3597483509147,-58.424678653077684,2.1232861201083755,0.054836664,38.720192,-11.02459384459326,6.132796195330808,0.98089075,1015.2095,16.926014,76.40418,3591.445505428907,275.60236,1.3806405,0,2,0,2,2.1937313,1.1274395,1.0662918,nan,nan,-1,nan,-1,-1,289.41509368558826,1.6375630402306054,203.90967351440452,-56.17787998630457,0,3735.47,3725.5845,3744.4587,0.72,0.4939,0.2861,8.561056550456923
nan,5338662082902962304,199972,166.33933,-58.722359999999995,0.895,13.827,2.052,7.1209,0.0942,0.021,2,1,166.33933,-58.722359999999995,5338662082902962304,5338662082902962304,0.064919226,-0.013214111,166.33924790187825,-58.72232188387048,2.1166942243250695,0.015943311,132.76378,-10.73697410719898,4.436464577608643,1.2083336,3145.786,13.590514,840.0923,51672.26735550403,1164.6769,1.2219074,2,1,0,0,1.0901346,0.46437168,0.62576294,8.331307,3.386073,2,9.45112,-1,-1,289.5236013341648,1.3601825890222876,204.26935440611362,-56.39891180406898,0,5017.993,4984.861,5034.8145,0.107,0.0857,0.0454,5.218804806916403
nan,5340166352240453376,200381,166.337,-58.57638999999999,1.463,17.613,4.189,6.8285,0.1033,0.026,2,1,166.337,-58.57638999999999,5340166352240453376,5340166352240453376,0.15977003,-0.013542175,166.3369245239647,-58.57637578441148,1.9637002988622108,0.05581475,35.18246,-9.603070495740917,4.303132904065312,1.2010239,1075.5479,16.717154,150.8579,4385.462809966743,336.09308,1.3885591,0,3,0,1,2.2034302,1.1291332,1.074297,nan,nan,-1,nan,-1,-1,289.46445563742253,1.4936205238874019,204.08409667619088,-56.295171090547235,0,3729.0383,3719.907,3739.7727,0.7101,0.4866,0.283,8.182529580292433
nan,5338656310466150016,216303,166.23361999999997,-58.77916999999999,0.969,14.88,2.395,8.9874,0.1842,0.017,1,1,166.23361999999997,-58.77916999999999,5338656310466150016,5338656310466150016,0.1230753,-0.0072603226,166.23357899759765,-58.779131815618975,2.078472699027072,0.059550922,34.902443,-9.697891932094981,5.000126351062878,3.1215672,1692.9698,14.608756,468.01486,21998.485621319593,923.9999,1.2558625,0,2,0,0,1.2562943,0.5394516,0.71684265,11.375421,5.299905,2,5.213055,-1,-1,289.495934665716,1.2862418099307078,204.2702782564929,-56.477854911560705,0,4639.2153,4613.9966,4679.9106,0.1767,0.1379,0.0737,6.197477687232546
503589.0,5340216242576648192,219356,166.21516999999997,-58.391529999999996,1.038,15.221,2.652,4.6339,0.1739,0.0698,2,0,166.21516999999997,-58.391529999999996,5340216242576648192,5340216242588975744,0.083730645,-0.019878387,166.2150843444117,-58.39152055425455,2.113106516872218,0.018845627,112.12715,-9.950249235236166,5.830192275065868,1.0236272,1099.712,14.683128,268.1133,20292.291747229607,363.2423,1.2459053,0,2,0,1,1.2431431,0.53958225,0.7035608,nan,nan,-1,nan,-1,-1,289.33233933089394,1.6377947760494707,203.7702906959524,-56.20665798991197,0,4864.844,4852.5347,4877.5923,0.3376,0.2661,0.1425,6.307735303917573
207670.0,5338656099962080896,228692,166.14828999999997,-58.80696999999999,0.54,12.435,1.378,1.8572,0.0552,0.028,0,1,166.14828999999997,-58.80696999999999,5338656099962080896,5338656099962080896,0.22449808,-0.0073099136,166.1482366999997,-58.806936030591835,2.086927890141388,0.01191866,175.09752,-10.807781796514073,5.177431486437545,0.96589535,2756.0417,12.34267,1052.0834,141161.05570152355,1232.5461,1.1968448,0,0,0,0,0.77238464,0.3033228,0.46906185,5.705061,13.759959,1,24.259607,-1,-1,289.46650106182625,1.2430858875695932,204.2483157434746,-56.528662715395605,0,6147.4443,6140.803,6154.6304,0.1868,0.159,0.0858,3.9402076561622668
